granularity,dataset_setting,table_group,period,display_name,method,selection_variant,inspired_by,uses_cluster,total,updated,review_ratio,f1,tpr,fpr,fpr_at_tpr90,auc_roc,auc_pr,mal_rate_selected,time_sec,source_file
monthly,extended_features_natural,existing_main_baselines,2017-11,Static,Static,Static,,,5600,0,0.0,0.6711632811600025,0.265,0.0112,0.6134,0.8056426666666667,0.4633796822728936,,2.5303,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-12,Static,Static,Static,,,5600,0,0.0,0.6626157161613905,0.2616666666666666,0.0158,0.4322,0.8029468333333334,0.4181786487400739,,2.4465,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-01,Static,Static,Static,,,5600,0,0.0,0.6745068060912367,0.2833333333333333,0.0166,0.469,0.7854999999999999,0.4091307179153923,,2.555,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-02,Static,Static,Static,,,5600,0,0.0,0.6408918776051371,0.2333333333333333,0.019,0.7674,0.7591816666666668,0.3538989589730208,,2.5411,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-03,Static,Static,Static,,,5600,0,0.0,0.5807839320297028,0.3166666666666666,0.1258,0.465,0.7658491666666667,0.2853487270655649,,2.7519,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-04,Static,Static,Static,,,5600,0,0.0,0.6347268747663537,0.265,0.0398,0.3272,0.8505148333333333,0.4132989157724301,,2.5163,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-05,Static,Static,Static,,,5600,0,0.0,0.6195174853075314,0.2233333333333333,0.032,0.4704,0.7799661666666666,0.3413466480136216,,2.3765,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-06,Static,Static,Static,,,5600,0,0.0,0.7000756766381766,0.3083333333333333,0.0094,0.349,0.8871781666666666,0.6044142035399243,,2.4135,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-07,Static,Static,Static,,,5600,0,0.0,0.7014522761074334,0.3166666666666666,0.0116,0.3408,0.8884701666666667,0.5864132086961578,,3.1298,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-08,Static,Static,Static,,,5600,0,0.0,0.6962248785361178,0.305,0.0106,0.3342,0.8896365,0.613936223117887,,2.7213,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-09,Static,Static,Static,,,5600,0,0.0,0.695987794193178,0.2966666666666667,0.0076,0.2486,0.909923,0.6738367357205242,,2.9015,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-10,Static,Static,Static,,,5558,0,0.0,0.5673503920551546,0.1111111111111111,0.009,0.6008,0.8059548387096774,0.3953905759172097,,2.8674,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-11,Static,Static,Static,,,5437,0,0.0,0.5491402391758383,0.0938215102974828,0.0174,0.459,0.8334594965675057,0.3037033192582754,,2.9731,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-12,Static,Static,Static,,,907,0,0.0,0.5177242112725984,0.0526315789473684,0.0211764705882352,0.7270588235294118,0.7509907120743033,0.1633913526208791,,0.718,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-01,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,3820,34644,9.069109947643978,0.7709800981715387,0.7638483965014577,0.0793787748058671,0.1872303710094909,0.9197978217541176,0.6310554797830784,,13.9961,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-02,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,4436,36936,8.326420198376915,0.7892205826731682,0.4549266247379455,0.0037888355645364,0.3720636524374842,0.9058687500761208,0.773623617071315,,14.9661,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-03,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,6454,39597,6.1352649519677716,0.903312057439416,0.8110236220472441,0.0168413816807011,0.0596322392163602,0.9588754189709788,0.8666457246837262,,17.6449,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-04,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,6981,43470,6.2269015900300815,0.7651505356050536,0.3905228758169934,0.0006280420788192,0.1653320772491757,0.9459225753419598,0.8230488729220928,,19.3717,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-05,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,4502,47658,10.585961794757885,0.8847871150231217,0.6570796460176991,0.0009876543209876,0.1385185185185185,0.9478679121599476,0.884897424351882,,20.3424,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-06,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,3085,50359,16.32382495948136,0.8920729839152826,0.7194244604316546,0.0074812967581047,0.2575703598147488,0.9275930164311728,0.8174941935359727,,21.6043,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-07,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,3377,52210,15.460467870891323,0.873752014200712,0.6505681818181818,0.0046280991735537,0.1190082644628099,0.9382860631104432,0.8584227455053728,,22.2801,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-08,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5447,54237,9.957224160088122,0.8873154271098449,0.7943262411347518,0.0227319270939995,0.169567888593078,0.9336197518384088,0.8434109470349717,,24.2196,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-09,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,1526,57505,37.68348623853211,0.9043979451196592,0.7702702702702703,0.0101596516690856,0.1872278664731494,0.9559560467579336,0.8510704139913386,,24.2557,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-10,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,839,58420,69.63051251489868,0.8302599959537544,0.5555555555555556,0.0065963060686015,0.1662269129287599,0.9605931789309098,0.8054756215556163,,23.6987,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-11,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,213,58924,276.63849765258215,0.8447624726694494,0.6086956521739131,0.0105263157894736,0.5894736842105263,0.8189931350114417,0.6817130887472801,,23.7668,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-12,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,75,59052,787.36,0.5862884160756501,0.125,0.0,0.7164179104477612,0.75,0.4925740203083953,,23.8019,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-01,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,59097,10.553035714285715,0.7709229511167898,0.4866666666666667,0.022,0.2874,0.8711258333333333,0.6001211606130301,,26.1787,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-02,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,62457,11.153035714285714,0.8897326127314993,0.7083333333333334,0.0074,0.0156,0.9722223333333332,0.9065164441057744,,28.1812,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-03,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,65817,11.753035714285714,0.8097330729166667,0.5216666666666666,0.0094,0.0638,0.9401871666666668,0.814610979930055,,30.457,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-04,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,69177,12.353035714285713,0.931787366785735,0.8016666666666666,0.0032,0.0138,0.9545913333333332,0.9157598491980744,,31.8272,results/proposed_performance/01_main_performance.csv
