month,cluster_id,n_samples,n_benign,n_malicious,mal_ratio,age,birth_month,is_new,top_features
2018,13,565,400,165,0.292,2,0,False,Landroid/os/Process;.myPid:()I(-0.107); Landroid/location/LocationManager;.isProviderEnabled:(Ljava/lang/String;)Z(+0.105); Ljava/io/File;.mkdirs:()Z(+0.105); Landroid/os/PowerManager$WakeLock;.release:()V(+0.105); Ljava/lang/String;.indexOf:(II)I(+0.104); Ljava/net/ServerSocket;.close:()V(+0.103); Landroid/content/ContentResolver;.delete:(Landroid/net/Uri;Ljava/lang/String;[Ljava/lang/String;)I(-0.103); Landroid/media/AudioRecord;.startRecording:()V(-0.103); Landroid/media/AudioRecord;.getMinBufferSize:(III)I(+0.103); Landroid/hardware/Camera;.open:()Landroid/hardware/Camera;(+0.102)
2018,14,1237,324,913,0.7381,2,0,False,Landroid/webkit/WebView;.addJavascriptInterface:(Ljava/lang/Object;Ljava/lang/String;)V(-0.102); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.102); Ljava/lang/StringBuilder;.append:(F)Ljava/lang/StringBuilder;(+0.101); Landroid/webkit/WebView;.setWebChromeClient:(Landroid/webkit/WebChromeClient;)V(-0.101); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.101); Landroid/webkit/WebView;.destroy:()V(+0.101); Landroid/net/ConnectivityManager;.getActiveNetworkInfo:()Landroid/net/NetworkInfo;(+0.101); Ljava/lang/StringBuilder;.append:(Z)Ljava/lang/StringBuilder;(-0.101); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.100); Ljava/net/URL;.openConnection:()Ljava/net/URLConnection;(-0.100)
2018,15,3156,2798,358,0.1134,2,0,False,Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.094); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.093); Landroid/webkit/WebView;.setVisibility:(I)V(-0.092); Ljava/io/FileOutputStream;.write:([BII)V(+0.092); Ljava/lang/String;.getBytes:(Ljava/lang/String;)[B(-0.092); Ljava/net/HttpURLConnection;.setReadTimeout:(I)V(+0.092); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.092); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.091); Ljava/io/File;.exists:()Z(-0.091); Ljava/net/HttpURLConnection;.setRequestProperty:(Ljava/lang/String;Ljava/lang/String;)V(-0.091)
2018,16,4280,2710,1570,0.3668,2,0,False,Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.121); Landroid/webkit/WebView;.onResume:()V(+0.118); Landroid/webkit/WebView;.onPause:()V(-0.117); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.117); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.117); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.116); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.116); Landroid/webkit/WebViewClient;.<init>:()V(-0.116); Landroid/webkit/WebView;.onTouchEvent:(Landroid/view/MotionEvent;)Z(+0.116); Landroid/telephony/TelephonyManager;.getNetworkOperator:()Ljava/lang/String;(-0.115)
2018,17,350,4,346,0.9886,2,0,False,Ljava/io/FileOutputStream;.write:([BII)V(+0.439); Ljava/lang/Runtime;.exec:(Ljava/lang/String;)Ljava/lang/Process;(+0.400); Ljava/io/File;.exists:()Z(-0.379); Ljava/io/File;.mkdirs:()Z(+0.362); Ljava/io/File;.mkdir:()Z(+0.171); Ljava/io/File;.delete:()Z(+0.159); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.125); Ljava/net/HttpURLConnection;.getContentLength:()I(+0.113); Ljava/net/HttpURLConnection;.setRequestMethod:(Ljava/lang/String;)V(+0.093); Ljava/lang/String;.indexOf:(II)I(+0.085)
2018,18,716,623,93,0.1299,2,0,False,Landroid/webkit/WebView;.canGoBack:()Z(-0.141); Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.141); Landroid/webkit/WebView;.goBack:()V(+0.140); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.135); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.134); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.134); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.133); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.132); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;)V(-0.131); Ljava/io/File;.mkdirs:()Z(+0.131)
2018,19,794,687,107,0.1348,2,0,False,Landroid/webkit/WebViewClient;.<init>:()V(-0.148); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.144); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.144); Ljavax/crypto/Cipher;.getInstance:(Ljava/lang/String;)Ljavax/crypto/Cipher;(+0.142); Ljavax/crypto/Cipher;.doFinal:([B)[B(+0.142); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.141); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.141); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;)V(-0.141); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.141); Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.140)
2018,20,71,12,59,0.831,1,0,False,Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.305); Landroid/webkit/WebView;.goBack:()V(+0.299); Landroid/webkit/WebView;.setWebChromeClient:(Landroid/webkit/WebChromeClient;)V(-0.296); Landroid/webkit/WebView;.canGoBack:()Z(-0.290); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.283); Landroid/webkit/WebViewClient;.<init>:()V(-0.255); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.241); Landroid/webkit/WebView;.addJavascriptInterface:(Ljava/lang/Object;Ljava/lang/String;)V(-0.167); Landroid/webkit/WebViewClient;.onPageFinished:(Landroid/webkit/WebView;Ljava/lang/String;)V(-0.155); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;)V(-0.154)
2018,21,11,5,6,0.5455,0,1,True,Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.384); Landroid/os/Process;.myPid:()I(-0.311); Landroid/os/Process;.killProcess:(I)V(+0.306); Landroid/webkit/WebView;.canGoForward:()Z(-0.205); Ljava/util/Timer;.schedule:(Ljava/util/TimerTask;J)V(-0.179); Landroid/net/NetworkInfo;.isConnectedOrConnecting:()Z(+0.157); Ljava/lang/StringBuffer;.append:(I)Ljava/lang/StringBuffer;(+0.130); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.126); Ljava/io/FileOutputStream;.write:([B)V(+0.124); Ljava/util/Timer;.cancel:()V(-0.123)
2019,0,2706,565,2141,0.7912,3,0,False,Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.218); Ljava/io/File;.exists:()Z(-0.208); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.201); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.196); Ljava/lang/String;.getBytes:()[B(+0.185); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.185); Ljava/io/File;.delete:()Z(+0.182); Ljava/lang/String;.valueOf:(Ljava/lang/Object;)Ljava/lang/String;(-0.171); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.169); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.166)
2019,1,1640,1332,308,0.1878,3,0,False,Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.204); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.203); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.199); Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.198); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.197); Ljava/io/File;.exists:()Z(-0.196); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.193); Ljava/io/File;.delete:()Z(+0.193); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.190); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.189)
2019,2,2065,826,1239,0.6,3,0,False,Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.088); Landroid/location/LocationManager;.getLastKnownLocation:(Ljava/lang/String;)Landroid/location/Location;(-0.088); Ljava/lang/StringBuilder;.append:(F)Ljava/lang/StringBuilder;(+0.087); Ljava/net/HttpURLConnection;.setRequestMethod:(Ljava/lang/String;)V(+0.087); Landroid/webkit/WebViewClient;.onReceivedError:(Landroid/webkit/WebView;ILjava/lang/String;Ljava/lang/String;)V(+0.087); Ljava/lang/String;.getBytes:()[B(+0.086); Ljava/io/File;.mkdirs:()Z(+0.086); Ljava/lang/String;.indexOf:(Ljava/lang/String;)I(+0.086); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;)V(-0.086); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.086)
2019,3,472,282,190,0.4025,3,0,False,Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.112); Ljava/net/Socket;.getInputStream:()Ljava/io/InputStream;(-0.111); Ljava/net/Socket;.getOutputStream:()Ljava/io/OutputStream;(+0.111); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.111); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.110); Ljava/io/File;.exists:()Z(-0.110); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.110); Ljava/lang/String;.indexOf:(I)I(-0.109); Ljava/io/File;.delete:()Z(+0.109); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.109)
2019,4,5809,149,5660,0.9744,3,0,False,Ljava/io/FileOutputStream;.write:([BII)V(+0.390); Ljava/io/File;.exists:()Z(-0.364); Ljava/io/File;.mkdir:()Z(+0.348); Ljava/lang/Runtime;.exec:(Ljava/lang/String;)Ljava/lang/Process;(+0.286); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.255); Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.253); Ljava/io/File;.delete:()Z(+0.242); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.191); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.182); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.165)
2019,5,861,11,850,0.9872,0,0,False,Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.117); Ljava/net/URL;.openConnection:()Ljava/net/URLConnection;(-0.116); Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.116); Landroid/webkit/WebViewDatabase;.clearHttpAuthUsernamePassword:()V(+0.116); Ljava/io/FileOutputStream;.write:([BII)V(+0.116); Ljava/net/HttpURLConnection;.setConnectTimeout:(I)V(-0.115); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;)V(-0.115); Ljava/io/File;.exists:()Z(-0.115); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.115); Landroid/content/Intent;.setFlags:(I)Landroid/content/Intent;(+0.114)
2019,6,3438,2735,703,0.2045,3,0,False,Ljava/lang/StringBuilder;.append:(Z)Ljava/lang/StringBuilder;(-0.122); Ljava/lang/String;.indexOf:(II)I(+0.121); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.121); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.121); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.120); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.120); Ljava/net/HttpURLConnection;.setRequestMethod:(Ljava/lang/String;)V(+0.120); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.120); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.120); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.119)
2019,7,1686,173,1513,0.8974,3,0,False,Ljava/lang/String;.getBytes:()[B(+0.123); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.121); Landroid/telephony/TelephonyManager;.getDeviceId:()Ljava/lang/String;(+0.121); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.121); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.121); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.120); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.120); Landroid/net/ConnectivityManager;.getActiveNetworkInfo:()Landroid/net/NetworkInfo;(+0.120); Ljava/io/File;.exists:()Z(-0.120); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.120)
2019,8,1315,767,548,0.4167,3,0,False,Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.171); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.158); Landroid/webkit/WebViewClient;.<init>:()V(-0.158); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.150); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.150); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.148); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.145); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.142); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.140); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.138)
2019,9,5412,4436,976,0.1803,3,0,False,Ljava/io/File;.mkdirs:()Z(+0.101); Ljava/net/HttpURLConnection;.addRequestProperty:(Ljava/lang/String;Ljava/lang/String;)V(-0.100); Ldalvik/system/DexClassLoader;.loadClass:(Ljava/lang/String;)Ljava/lang/Class;(-0.098); Landroid/webkit/WebView;.setVisibility:(I)V(-0.097); Ljava/lang/String;.valueOf:(F)Ljava/lang/String;(+0.097); Landroid/app/Activity;.startActivity:(Landroid/content/Intent;)V(+0.097); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.097); Ljava/io/File;.exists:()Z(-0.097); Landroid/media/MediaPlayer;.start:()V(-0.096); Ljava/io/FileOutputStream;.write:([BII)V(+0.096)
2019,10,2261,766,1495,0.6612,3,0,False,Ljava/lang/String;.valueOf:(Ljava/lang/Object;)Ljava/lang/String;(-0.090); Ljava/io/File;.mkdirs:()Z(+0.090); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.089); Landroid/content/Intent;.addFlags:(I)Landroid/content/Intent;(+0.089); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.089); Landroid/os/Process;.myPid:()I(-0.089); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.089); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.089); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.089); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.089)
2019,11,800,352,448,0.56,3,0,False,Landroid/os/Process;.killProcess:(I)V(+0.162); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.157); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.155); Ljava/net/URLConnection;.getInputStream:()Ljava/io/InputStream;(-0.153); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.152); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.152); Landroid/os/Process;.myPid:()I(-0.152); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.150); Ljava/io/File;.exists:()Z(-0.148); Landroid/media/MediaPlayer;.start:()V(-0.147)
2019,12,1350,171,1179,0.8733,3,0,False,Ljava/net/HttpURLConnection;.getErrorStream:()Ljava/io/InputStream;(-0.085); Ljava/net/URLConnection;.getInputStream:()Ljava/io/InputStream;(-0.084); Ljava/lang/StringBuffer;.append:(J)Ljava/lang/StringBuffer;(+0.082); Landroid/webkit/WebView;.stopLoading:()V(+0.081); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.079); Ljava/lang/StringBuffer;.append:(I)Ljava/lang/StringBuffer;(+0.077); Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.076); Landroid/os/Handler;.obtainMessage:(ILjava/lang/Object;)Landroid/os/Message;(+0.076); Landroid/app/Activity;.setContentView:(I)V(+0.076); Landroid/webkit/WebViewClient;.onPageFinished:(Landroid/webkit/WebView;Ljava/lang/String;)V(-0.076)
2019,13,678,513,165,0.2434,3,0,False,Landroid/os/Process;.myPid:()I(-0.107); Landroid/os/PowerManager$WakeLock;.release:()V(+0.105); Ljava/io/File;.mkdirs:()Z(+0.105); Ljava/lang/String;.indexOf:(II)I(+0.105); Ljava/net/ServerSocket;.close:()V(+0.104); Landroid/location/LocationManager;.isProviderEnabled:(Ljava/lang/String;)Z(+0.103); Landroid/hardware/Camera;.open:()Landroid/hardware/Camera;(+0.103); Landroid/media/AudioRecord;.startRecording:()V(-0.102); Landroid/media/AudioRecord;.getMinBufferSize:(III)I(+0.102); Landroid/content/ContentResolver;.delete:(Landroid/net/Uri;Ljava/lang/String;[Ljava/lang/String;)I(-0.102)
2019,14,1267,351,916,0.723,3,0,False,Landroid/webkit/WebView;.addJavascriptInterface:(Ljava/lang/Object;Ljava/lang/String;)V(-0.102); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.102); Ljava/lang/StringBuilder;.append:(F)Ljava/lang/StringBuilder;(+0.102); Landroid/webkit/WebView;.setWebChromeClient:(Landroid/webkit/WebChromeClient;)V(-0.101); Landroid/webkit/WebView;.canGoBack:()Z(-0.101); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.101); Landroid/webkit/WebView;.destroy:()V(+0.101); Ljava/lang/StringBuilder;.append:(Z)Ljava/lang/StringBuilder;(-0.101); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.100); Landroid/net/ConnectivityManager;.getActiveNetworkInfo:()Landroid/net/NetworkInfo;(+0.100)
2019,15,3745,3352,393,0.1049,3,0,False,Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.095); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.093); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.093); Ljava/net/HttpURLConnection;.setReadTimeout:(I)V(+0.091); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.091); Landroid/webkit/WebView;.setVisibility:(I)V(-0.091); Ljava/lang/String;.getBytes:(Ljava/lang/String;)[B(-0.091); Ljava/io/File;.exists:()Z(-0.091); Ljava/io/File;.mkdirs:()Z(+0.091); Ljava/io/FileOutputStream;.write:([BII)V(+0.090)
2019,16,4471,2822,1649,0.3688,3,0,False,Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.121); Landroid/webkit/WebView;.onResume:()V(+0.118); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.118); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.117); Landroid/webkit/WebView;.onPause:()V(-0.117); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.117); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.116); Landroid/webkit/WebViewClient;.<init>:()V(-0.116); Landroid/webkit/WebView;.onTouchEvent:(Landroid/view/MotionEvent;)Z(+0.116); Landroid/webkit/WebViewClient;.shouldOverrideUrlLoading:(Landroid/webkit/WebView;Ljava/lang/String;)Z(-0.116)
2019,17,369,22,347,0.9404,3,0,False,Ljava/io/FileOutputStream;.write:([BII)V(+0.439); Ljava/lang/Runtime;.exec:(Ljava/lang/String;)Ljava/lang/Process;(+0.398); Ljava/io/File;.exists:()Z(-0.381); Ljava/io/File;.mkdirs:()Z(+0.360); Ljava/io/File;.mkdir:()Z(+0.171); Ljava/io/File;.delete:()Z(+0.162); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.129); Ljava/net/HttpURLConnection;.getContentLength:()I(+0.112); Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.093); Ljava/net/HttpURLConnection;.setRequestMethod:(Ljava/lang/String;)V(+0.092)
2019,18,740,647,93,0.1257,3,0,False,Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.142); Landroid/webkit/WebView;.canGoBack:()Z(-0.142); Landroid/webkit/WebView;.goBack:()V(+0.141); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.135); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.135); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.134); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.134); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.132); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;)V(-0.131); Ljava/io/File;.mkdirs:()Z(+0.131)
2019,19,801,694,107,0.1336,3,0,False,Landroid/webkit/WebViewClient;.<init>:()V(-0.148); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.145); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.144); Ljavax/crypto/Cipher;.getInstance:(Ljava/lang/String;)Ljavax/crypto/Cipher;(+0.142); Ljavax/crypto/Cipher;.doFinal:([B)[B(+0.142); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.141); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.141); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;)V(-0.141); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.141); Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.140)
2019,20,92,19,73,0.7935,2,0,False,Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.303); Landroid/webkit/WebView;.goBack:()V(+0.299); Landroid/webkit/WebView;.setWebChromeClient:(Landroid/webkit/WebChromeClient;)V(-0.296); Landroid/webkit/WebView;.canGoBack:()Z(-0.290); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.280); Landroid/webkit/WebViewClient;.<init>:()V(-0.252); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.239); Landroid/webkit/WebView;.addJavascriptInterface:(Ljava/lang/Object;Ljava/lang/String;)V(-0.170); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;)V(-0.152); Landroid/webkit/WebViewClient;.onPageFinished:(Landroid/webkit/WebView;Ljava/lang/String;)V(-0.152)
2019,21,13,7,6,0.4615,1,1,False,Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.387); Landroid/os/Process;.myPid:()I(-0.341); Landroid/os/Process;.killProcess:(I)V(+0.324); Landroid/webkit/WebView;.canGoForward:()Z(-0.183); Ljava/util/Timer;.schedule:(Ljava/util/TimerTask;J)V(-0.155); Landroid/net/NetworkInfo;.isConnectedOrConnecting:()Z(+0.148); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.134); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.118); Ljava/io/FileOutputStream;.write:([B)V(+0.117); Ljava/lang/String;.valueOf:(J)Ljava/lang/String;(-0.115)
2019,22,9,8,1,0.1111,0,2,True,Landroid/media/MediaPlayer;.start:()V(-0.371); Landroid/media/MediaPlayer;.stop:()V(+0.306); Landroid/os/Vibrator;.vibrate:(J)V(+0.275); Landroid/webkit/WebView;.canGoForward:()Z(-0.180); Ljava/net/HttpURLConnection;.setDoOutput:(Z)V(-0.169); Ljava/net/HttpURLConnection;.disconnect:()V(+0.158); Ljava/net/HttpURLConnection;.getResponseCode:()I(-0.156); Ljava/lang/String;.getBytes:()[B(+0.154); Ljava/net/HttpURLConnection;.getOutputStream:()Ljava/io/OutputStream;(+0.149); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.145)
2020,0,2769,607,2162,0.7808,4,0,False,Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.218); Ljava/io/File;.exists:()Z(-0.209); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.201); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.196); Ljava/lang/String;.getBytes:()[B(+0.186); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.185); Ljava/io/File;.delete:()Z(+0.182); Ljava/lang/String;.valueOf:(Ljava/lang/Object;)Ljava/lang/String;(-0.171); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.169); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.166)
2020,1,1919,1605,314,0.1636,4,0,False,Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.200); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.198); Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.197); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.195); Ljava/io/File;.exists:()Z(-0.194); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.193); Ljava/io/File;.delete:()Z(+0.190); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.189); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.187); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.186)
