month,method,selection_variant,inspired_by,total,updated,review_ratio_target,actual_frac,uses_cluster,loss_mode,loss_before,loss_after,loss_delta,mal_rate_selected,time_sec,f1,tpr,fpr,fpr_at_tpr90,auc_roc,auc_pr,selection_score_mean,closest_malware_rate,drift_score,ks_stat,n_clusters
2016-04,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],6981,2322,0.3327381546720546,0.3326171035668242,False,standard,0.8233328285786536,0.4322057933643365,-0.3911270352143171,0.1102497846683893,3.9439,0.877656529307988,0.6339869281045751,0.0006280420788192,0.2953367875647668,0.9413411777020432,0.8325055100039358,,,,,
2016-05,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],4502,1497,0.3327381546720546,0.3325188804975566,False,standard,0.7001716048709299,0.3750454694602878,-0.325126135410642,0.1162324649298597,2.617,0.909193114521659,0.8451327433628318,0.0195061728395061,0.0461728395061728,0.9593286354200808,0.8773480506118344,,,,,
2016-06,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],3085,1026,0.3327381546720546,0.3325769854132901,False,standard,0.9044094003198766,0.6981111574206288,-0.2062982428992478,0.0857699805068226,1.7333,0.8923775839496708,0.9424460431654677,0.0388314926968293,0.0256501603135019,0.9750661885881392,0.8606947089856851,,,,,
2016-07,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],3377,1123,0.3327381546720546,0.3325436778205508,False,standard,0.7357187268716888,0.509375102638293,-0.2263436242333958,0.1104185218165627,2.026,0.9164486249045072,0.9318181818181818,0.0297520661157024,0.0221487603305785,0.9810278925619836,0.8966761932156457,,,,,
2016-08,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5447,1812,0.3327381546720546,0.3326601799155498,False,standard,0.656299427977571,0.5611594515848087,-0.0951399763927622,0.1208609271523178,3.6604,0.9184307783573752,0.8599290780141844,0.0178169158304321,0.0612328486586115,0.9505564972120674,0.8799073130572834,,,,,
2016-09,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],1526,507,0.3327381546720546,0.3322411533420707,False,standard,0.8129297094982663,1.442458150684243,0.6295284411859771,0.1163708086785009,0.8974,0.8994425729059501,0.7364864864864865,0.0072568940493468,0.3187227866473149,0.9218461930726084,0.8276353579261543,,,,,
2016-10,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],839,279,0.3327381546720546,0.33253873659118,False,standard,1.7922179595820031,0.6147857848826225,-1.1774321746993808,0.060931899641577,0.4358,0.8021335090796899,0.8518518518518519,0.0804749340369393,0.5923482849604221,0.898074855858497,0.7652353657951648,,,,,
2016-11,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],213,70,0.3327381546720546,0.3286384976525822,False,standard,1.8161300484037532,1.835833991168793,0.0197039427650396,0.0714285714285714,0.1205,0.8151041666666666,0.6086956521739131,0.0263157894736842,0.3421052631578947,0.8823798627002288,0.6648593818878527,,,,,
2016-12,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],75,24,0.3327381546720546,0.32,False,standard,2.6337940250487275,1.8420680743961693,-0.791725950652558,0.125,0.0524,0.6209994385176867,0.25,0.044776119402985,0.9253731343283582,0.7462686567164178,0.4081809956314932,,,,,
2017-01,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,2.0043222311268813,0.409178743387062,-1.5951434877398194,0.1282877079978529,2.7021,0.7497049693424664,0.4416666666666666,0.0222,0.175,0.8918481666666667,0.6033660155596935,,,,,
2017-02,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.4380984439132573,0.5803336335280803,0.1422351896148229,0.1256038647342995,3.617,0.9392670938998118,0.8983333333333333,0.014,0.0142,0.9700048333333332,0.924048968901418,,,,,
2017-03,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.8213788913121042,0.6052520188205625,-0.2161268724915417,0.2147074610842727,2.881,0.8689221971616614,0.62,0.0012,0.1528,0.9311743333333332,0.8786037359043225,,,,,
2017-04,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.7631254355366566,0.2923263779420919,-0.4707990575945647,0.1105743424584004,3.0791,0.9120814598375532,0.92,0.031,0.0222,0.9637181666666668,0.9005377836781087,,,,,
2017-05,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.6062379285938462,0.780830813305425,0.1745928847115788,0.1476113794954374,2.7259,0.928211403432101,0.8016666666666666,0.0048,0.3412,0.9291281666666668,0.8773609920685158,,,,,
2017-06,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.7062092608482736,0.3296061617598385,-0.3766030990884351,0.1250670960815888,2.8719,0.9159000567125578,0.8816666666666667,0.023,0.0336,0.9610996666666668,0.8894615114942098,,,,,
2017-07,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.4288146300327462,0.2114963582136498,-0.2173182718190963,0.1776704240472356,2.9342,0.938075017692852,0.8533333333333334,0.008,0.019,0.981181,0.9288476088766192,,,,,
2017-08,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.2863511528424763,0.2359741046183268,-0.0503770482241495,0.1808910359634997,2.5309,0.9583828634684304,0.9116666666666666,0.007,0.006,0.9848721666666668,0.9385834907852838,,,,,
2017-09,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.4148082116369054,0.2885698967321454,-0.1262383149047599,0.1476113794954374,2.7191,0.9551601748389972,0.93,0.011,0.0106,0.9803515,0.9203607529602492,,,,,
2017-10,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.4033756872760302,1.0612837590526714,0.6579080717766411,0.1256038647342995,2.8273,0.9534212393277391,0.94,0.0132,0.007,0.9762751666666668,0.934499956751826,,,,,
2017-11,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,1.2397381163476229,0.6120535196045089,-0.6276845967431139,0.074074074074074,3.2571,0.8135275269322391,0.9083333333333332,0.0914,0.0624,0.9691441666666668,0.8826745057173296,,,,,
2017-12,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.772997579700825,0.2480867887124134,-0.5249107909884116,0.2249060654857756,3.0117,0.8891716853073319,0.7033333333333334,0.0068,0.0154,0.9766631666666666,0.9027232613736316,,,,,
2018-01,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.8509782622637454,0.5404723184893258,-0.3105059437744196,0.1148684916800858,2.7667,0.913199694496964,0.9416666666666668,0.0338,0.025,0.9684466666666668,0.8673752322735047,,,,,
2018-02,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.8402307731652827,0.432741394780283,-0.4074893783849997,0.251207729468599,2.6667,0.8364328272273724,0.5716666666666667,0.007,0.014,0.9767256666666668,0.8838093463976622,,,,,
2018-03,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,3.9784211305459727,4.216466245920836,0.2380451153748635,0.1696188942565754,3.5452,0.7202755903173312,0.8483333333333334,0.1584,0.1768,0.8741818333333333,0.5278913553840515,,,,,
2018-04,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,2.067281551712721,0.5786338460674781,-1.488647705645243,0.1347289318303811,3.3985,0.8187076484306701,0.9183333333333332,0.0896,0.0816,0.9382903333333332,0.7011807124875131,,,,,
2018-05,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.510635937393561,0.2142028161222118,-0.2964331212713491,0.2147074610842727,2.9957,0.9139075275513652,0.765,0.0056,0.0082,0.9755688333333332,0.9195135934472314,,,,,
2018-06,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.3167723006309677,0.1813332830692476,-0.13543901756172,0.1583467525496511,2.5783,0.9596659325899513,0.935,0.0096,0.0076,0.9808558333333334,0.9437431298348974,,,,,
2018-07,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.4492179459970223,0.3451977369458308,-0.1040202090511915,0.1680085882984433,4.0328,0.9352579904103852,0.8716666666666667,0.012,0.0128,0.9602851666666667,0.9079495578593808,,,,,
2018-08,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.4707776657403981,0.3851502397508666,-0.0856274259895314,0.1460010735373054,2.8737,0.945123217974498,0.9233333333333332,0.0148,0.011,0.9630926666666668,0.9174812226784768,,,,,
2018-09,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.4872356960699401,0.3286986694862698,-0.1585370265836703,0.2200751476113795,3.5125,0.9263508544235344,0.8316666666666667,0.0102,0.0242,0.966622,0.898622812501665,,,,,
2018-10,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5558,1849,0.3327381546720546,0.3326736236056135,False,standard,1.0105155574706262,0.5391096667737375,-0.4714058906968886,0.1471065440778799,3.7728,0.8768807523009203,0.7813620071684588,0.0252,0.217,0.9190347670250896,0.8169303615444891,,,,,
2018-11,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],5437,1809,0.3327381546720546,0.3327202501379437,False,standard,0.4757587436451627,0.397477814690963,-0.0782809289541997,0.1851851851851851,3.4054,0.884447664589673,0.7414187643020596,0.0126,0.0184,0.9679144164759724,0.8298902206991071,,,,,
2018-12,Uncertainty-based selection,Uncertainty-based selection,classic AL [Chen'23-style],907,301,0.3327381546720546,0.3318632855567806,False,standard,0.6698952936018442,0.4346807999989067,-0.2352144936029375,0.132890365448505,0.8123,0.8460176561893675,0.5964912280701754,0.0058823529411764,0.2164705882352941,0.9332301341589267,0.6953955182474834,,,,,
2016-01,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],3820,1271,0.3327381546720546,0.3327225130890052,False,standard,1.3868637957052394,1.2479845347309309,-0.1388792609743085,0.06294256490952,1.9498,0.7350407851336704,0.3702623906705539,0.0094909404659188,0.1541558815070463,0.9210580818053832,0.713967937985939,0.768469512462616,0.2232984293193717,,,
2016-02,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],4436,1476,0.3327381546720546,0.3327321911632101,False,standard,1.3125023144926635,0.7225750593399974,-0.5899272551526661,0.1084010840108401,2.1014,0.8629867407946699,0.8280922431865828,0.0429401363980803,0.1452386966405658,0.9299491697657808,0.773841409294112,0.7617040276527405,0.2191163210099188,,,
2016-03,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],6454,2147,0.3327381546720546,0.3326619150914162,False,standard,0.7408205929993102,1.0717456006188089,0.3309250076194986,0.1029343269678621,3.7545,0.9001921156230045,0.8094488188976378,0.0180443375150369,0.0658188692215157,0.9593916480494932,0.8492660290261882,0.7604426741600037,0.2299349240780911,,,
2016-04,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],6981,2322,0.3327381546720546,0.3326171035668242,False,standard,1.071724919357996,0.849586289583192,-0.222138629774804,0.1098191214470284,4.781,0.8208006907449511,0.5,0.0003140210394096,0.2477626000942063,0.9289994325044616,0.8059421271459805,0.7541800141334534,0.1776249820942558,,,
2016-05,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],4502,1497,0.3327381546720546,0.3325188804975566,False,standard,1.0745166059150977,0.6522341094336375,-0.4222824964814602,0.1436205744822979,3.0707,0.8500017807965791,0.5907079646017699,0.0044444444444444,0.1059259259259259,0.96007101496777,0.8580121891360898,0.7445309162139893,0.191248334073745,,,
2016-06,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],3085,1026,0.3327381546720546,0.3325769854132901,False,standard,0.8539722252591077,0.7911975991123762,-0.0627746261467314,0.1569200779727095,1.7499,0.8841760727780319,0.7877697841726619,0.0206626291414321,0.0552190951193444,0.965908712289164,0.844804194325936,0.7431957125663757,0.1909238249594813,,,
2016-07,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],3377,1123,0.3327381546720546,0.3325436778205508,False,standard,0.8492993219529131,1.2151890046979592,0.3658896827450461,0.1932324131789848,1.8117,0.9004084295651826,0.8551136363636364,0.0261157024793388,0.0376859504132231,0.976390871525169,0.873088831033369,0.7364245653152466,0.187148356529464,,,
2016-08,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5447,1812,0.3327381546720546,0.3326601799155498,False,standard,1.3596585754489057,0.6553885516480389,-0.7042700238008668,0.2019867549668874,3.3433,0.8538373631091623,0.8723404255319149,0.0548842924431701,0.0950235510956379,0.9421117264558034,0.8050343076813566,0.7341030836105347,0.2002937396732146,,,
2016-09,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],1526,507,0.3327381546720546,0.3322411533420707,False,standard,0.918641424343459,0.7414941141415191,-0.1771473102019398,0.1913214990138067,1.1296,0.8891868480702101,0.75,0.013788098693759,0.1153846153846153,0.9400472678774564,0.8177154684968068,0.7311742305755615,0.1775884665792922,,,
2016-10,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],839,279,0.3327381546720546,0.33253873659118,False,standard,0.7531753936639313,0.7444474343993903,-0.0087279592645409,0.2043010752688172,0.6533,0.8872003712425784,0.7407407407407407,0.0131926121372031,0.0488126649076517,0.9763347340304244,0.8790776569311273,0.7336034178733826,0.133492252681764,,,
2016-11,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],213,70,0.3327381546720546,0.3286384976525822,False,standard,1.7054292971334282,1.517150128941174,-0.1882791681922542,0.1714285714285714,0.1615,0.8050343249427918,0.6521739130434783,0.0421052631578947,0.5052631578947369,0.8663615560640732,0.671521383268516,0.7107309699058533,0.1267605633802817,,,
2016-12,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],75,24,0.3327381546720546,0.32,False,standard,2.2663558076804744,1.4125284217017484,-0.853827385978726,0.125,0.0812,0.5862884160756501,0.125,0.0,0.8805970149253731,0.7957089552238806,0.4929589509237226,0.7212370038032532,0.0933333333333333,,,
2017-01,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,1.1858389690541635,0.9206896591064864,-0.2651493099476772,0.227589908749329,2.9144,0.8122078667815102,0.5916666666666667,0.024,0.1498,0.936728,0.7559233405881418,0.7207834124565125,0.0975,,,
2017-02,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.945518870677042,0.5327581338510698,-0.4127607368259721,0.214170692431562,3.7614,0.8919201191735426,0.7883333333333333,0.02,0.0766,0.9635473333333332,0.843452839085096,0.7316480278968811,0.1023214285714285,,,
2017-03,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,1.0060623744648858,1.5065716996933725,0.5005093252284867,0.178743961352657,3.3436,0.8748017584917154,0.7316666666666667,0.0188,0.1308,0.9301503333333334,0.7909579842217069,0.717634379863739,0.1280357142857142,,,
