cluster_id,month,top_feature_jaccard_vs_prev,n_features
6,2017-10,1.0,11
6,2017-11,1.0,11
6,2017-12,1.0,11
6,2018-01,1.0,11
6,2018-02,1.0,11
6,2018-03,1.0,11
6,2018-04,1.0,11
6,2018-05,1.0,11
6,2018-06,1.0,11
6,2018-07,1.0,11
6,2018-08,1.0,11
6,2018-09,1.0,11
6,2018-10,1.0,11
6,2018-11,1.0,11
6,2018-12,1.0,11
7,2016-02,1.0,10
7,2016-03,1.0,10
7,2016-04,1.0,10
7,2016-05,1.0,10
7,2016-06,1.0,10
7,2016-07,1.0,10
7,2016-08,1.0,10
7,2016-09,1.0,10
7,2016-10,1.0,10
7,2016-11,1.0,10
7,2016-12,1.0,10
7,2017-01,1.0,10
7,2017-02,1.0,10
7,2017-03,1.0,10
7,2017-04,0.6666666666666666,10
7,2017-05,1.0,10
7,2017-06,1.0,10
7,2017-07,1.0,10
7,2017-08,1.0,10
7,2017-09,1.0,10
7,2017-10,1.0,10
7,2017-11,1.0,10
7,2017-12,1.0,10
7,2018-01,1.0,10
7,2018-02,0.8181818181818182,10
7,2018-03,1.0,10
7,2018-04,1.0,10
7,2018-05,1.0,10
7,2018-06,1.0,10
7,2018-07,1.0,10
7,2018-08,1.0,10
7,2018-09,1.0,10
7,2018-10,1.0,10
7,2018-11,1.0,10
7,2018-12,1.0,10
8,2016-02,1.0,11
8,2016-03,1.0,11
8,2016-04,1.0,11
8,2016-05,1.0,11
8,2016-06,1.0,11
8,2016-07,1.0,11
8,2016-08,1.0,11
8,2016-09,1.0,11
8,2016-10,1.0,11
8,2016-11,1.0,11
8,2016-12,1.0,11
8,2017-01,0.75,10
8,2017-02,1.0,10
8,2017-03,1.0,10
8,2017-04,1.0,10
8,2017-05,1.0,10
8,2017-06,0.75,11
8,2017-07,1.0,11
8,2017-08,1.0,11
8,2017-09,1.0,11
8,2017-10,1.0,11
8,2017-11,1.0,11
8,2017-12,1.0,11
8,2018-01,1.0,11
8,2018-02,1.0,11
8,2018-03,1.0,11
8,2018-04,1.0,11
8,2018-05,1.0,11
8,2018-06,1.0,11
8,2018-07,1.0,11
8,2018-08,1.0,11
8,2018-09,1.0,11
8,2018-10,1.0,11
8,2018-11,1.0,11
8,2018-12,1.0,11
9,2016-02,1.0,10
9,2016-03,0.8181818181818182,10
9,2016-04,1.0,10
9,2016-05,1.0,10
9,2016-06,1.0,10
9,2016-07,1.0,10
9,2016-08,1.0,10
9,2016-09,1.0,10
9,2016-10,1.0,10
9,2016-11,1.0,10
9,2016-12,1.0,10
9,2017-01,1.0,10
9,2017-02,1.0,10
9,2017-03,1.0,10
9,2017-04,1.0,10
9,2017-05,1.0,10
9,2017-06,1.0,10
9,2017-07,1.0,10
9,2017-08,1.0,10
9,2017-09,1.0,10
9,2017-10,1.0,10
9,2017-11,1.0,10
9,2017-12,1.0,10
9,2018-01,1.0,10
9,2018-02,1.0,10
9,2018-03,1.0,10
9,2018-04,1.0,10
9,2018-05,1.0,10
9,2018-06,1.0,10
9,2018-07,1.0,10
9,2018-08,1.0,10
9,2018-09,1.0,10
9,2018-10,1.0,10
9,2018-11,1.0,10
9,2018-12,1.0,10
10,2016-02,1.0,10
10,2016-03,1.0,10
10,2016-04,1.0,10
10,2016-05,1.0,10
10,2016-06,1.0,10
10,2016-07,1.0,10
10,2016-08,1.0,10
10,2016-09,1.0,10
10,2016-10,1.0,10
10,2016-11,1.0,10
10,2016-12,1.0,10
10,2017-01,1.0,10
10,2017-02,1.0,10
10,2017-03,1.0,10
10,2017-04,1.0,10
10,2017-05,1.0,10
10,2017-06,1.0,10
10,2017-07,1.0,10
10,2017-08,1.0,10
10,2017-09,1.0,10
10,2017-10,1.0,10
10,2017-11,1.0,10
10,2017-12,1.0,10
10,2018-01,1.0,10
10,2018-02,1.0,10
10,2018-03,1.0,10
10,2018-04,1.0,10
10,2018-05,1.0,10
10,2018-06,1.0,10
10,2018-07,1.0,10
10,2018-08,1.0,10
10,2018-09,1.0,10
10,2018-10,1.0,10
10,2018-11,1.0,10
10,2018-12,1.0,10
11,2016-02,1.0,13
11,2016-03,1.0,13
11,2016-04,1.0,13
11,2016-05,1.0,13
11,2016-06,0.0,10
11,2016-07,1.0,10
11,2016-08,1.0,10
11,2016-09,1.0,10
11,2016-10,1.0,10
11,2016-11,1.0,10
11,2016-12,1.0,10
11,2017-01,1.0,10
11,2017-02,1.0,10
11,2017-03,0.8181818181818182,10
11,2017-04,0.8181818181818182,10
11,2017-05,0.8181818181818182,10
11,2017-06,0.8181818181818182,10
11,2017-07,1.0,10
11,2017-08,1.0,10
11,2017-09,1.0,10
11,2017-10,1.0,10
11,2017-11,1.0,10
11,2017-12,1.0,10
11,2018-01,1.0,10
11,2018-02,1.0,10
11,2018-03,1.0,10
11,2018-04,1.0,10
11,2018-05,1.0,10
11,2018-06,1.0,10
11,2018-07,1.0,10
11,2018-08,0.8181818181818182,10
11,2018-09,1.0,10
11,2018-10,0.8181818181818182,10
11,2018-11,1.0,10
11,2018-12,1.0,10
12,2016-02,1.0,10
12,2016-03,1.0,10
12,2016-04,1.0,10
12,2016-05,1.0,10
12,2016-06,0.2777777777777778,13
12,2016-07,1.0,13
12,2016-08,1.0,13
12,2016-09,1.0,13
12,2016-10,1.0,13
12,2016-11,1.0,13
12,2016-12,1.0,13
12,2017-01,1.0,13
12,2017-02,1.0,13
12,2017-03,1.0,13
12,2017-04,1.0,13
12,2017-05,1.0,13
12,2017-06,1.0,13
12,2017-07,1.0,13
12,2017-08,1.0,13
12,2017-09,1.0,13
12,2017-10,1.0,13
12,2017-11,1.0,13
12,2017-12,1.0,13
12,2018-01,1.0,13
12,2018-02,1.0,13
12,2018-03,1.0,13
12,2018-04,1.0,13
12,2018-05,1.0,13
12,2018-06,1.0,13
12,2018-07,1.0,13
12,2018-08,1.0,13
12,2018-09,1.0,13
12,2018-10,1.0,13
12,2018-11,1.0,13
12,2018-12,1.0,13
13,2016-02,1.0,13
13,2016-03,1.0,13
13,2016-04,1.0,13
13,2016-05,1.0,13
13,2016-06,0.0,10
13,2016-07,1.0,10
13,2016-08,1.0,10
13,2016-09,0.8181818181818182,10
13,2016-10,1.0,10
13,2016-11,1.0,10
13,2016-12,1.0,10
13,2017-01,1.0,10
13,2017-02,0.05263157894736842,10
13,2017-03,1.0,10
13,2017-04,1.0,10
13,2017-05,1.0,10
13,2017-06,1.0,10
13,2017-07,1.0,10
13,2017-08,1.0,10
13,2017-09,1.0,10
13,2017-10,1.0,10
13,2017-11,1.0,10
13,2017-12,1.0,10
13,2018-01,1.0,10
13,2018-02,1.0,10
13,2018-03,1.0,10
13,2018-04,1.0,10
13,2018-05,1.0,10
13,2018-06,1.0,10
13,2018-07,1.0,10
13,2018-08,1.0,10
13,2018-09,1.0,10
13,2018-10,1.0,10
13,2018-11,1.0,10
13,2018-12,1.0,10
14,2016-02,0.8333333333333334,11
14,2016-03,0.6153846153846154,10
14,2016-04,0.8181818181818182,10
14,2016-05,0.8181818181818182,10
14,2016-06,0.05263157894736842,10
14,2016-07,1.0,10
14,2016-08,1.0,10
14,2016-09,1.0,10
14,2016-10,1.0,10
14,2016-11,1.0,10
14,2016-12,1.0,10
14,2017-01,1.0,10
14,2017-02,0.42857142857142855,10
14,2017-03,1.0,10
14,2017-04,1.0,10
14,2017-05,1.0,10
14,2017-06,1.0,10
14,2017-07,0.8181818181818182,10
14,2017-08,1.0,10
14,2017-09,1.0,10
14,2017-10,1.0,10
14,2017-11,1.0,10
14,2017-12,1.0,10
14,2018-01,1.0,10
14,2018-02,1.0,10
14,2018-03,1.0,10
14,2018-04,1.0,10
14,2018-05,1.0,10
14,2018-06,1.0,10
14,2018-07,1.0,10
14,2018-08,1.0,10
14,2018-09,1.0,10
14,2018-10,1.0,10
14,2018-11,1.0,10
14,2018-12,1.0,10
15,2016-02,0.8181818181818182,10
15,2016-03,0.8181818181818182,10
15,2016-04,0.8181818181818182,10
15,2016-05,1.0,10
15,2016-06,0.42857142857142855,10
15,2016-07,1.0,10
15,2016-08,1.0,10
15,2016-09,1.0,10
15,2016-10,1.0,10
15,2016-11,1.0,10
15,2016-12,1.0,10
15,2017-01,1.0,10
15,2017-02,0.16666666666666666,11
15,2017-03,1.0,11
15,2017-04,0.8333333333333334,11
15,2017-05,1.0,11
15,2017-06,1.0,11
15,2017-07,1.0,11
15,2017-08,0.8333333333333334,11
15,2017-09,1.0,11
15,2017-10,1.0,11
15,2017-11,1.0,11
15,2017-12,1.0,11
15,2018-01,1.0,11
15,2018-02,1.0,11
15,2018-03,1.0,11
15,2018-04,1.0,11
15,2018-05,1.0,11
15,2018-06,1.0,11
15,2018-07,1.0,11
15,2018-08,1.0,11
15,2018-09,1.0,11
15,2018-10,1.0,11
15,2018-11,1.0,11
15,2018-12,1.0,11
16,2016-02,1.0,10
16,2016-03,1.0,10
16,2016-04,1.0,10
16,2016-05,1.0,10
16,2016-06,0.16666666666666666,11
16,2016-07,1.0,11
16,2016-08,1.0,11
16,2016-09,1.0,11
16,2016-10,1.0,11
16,2016-11,1.0,11
16,2016-12,1.0,11
16,2017-01,1.0,11
16,2017-02,0.23529411764705882,10
16,2017-03,1.0,10
16,2017-04,1.0,10
16,2017-05,1.0,10
16,2017-06,1.0,10
16,2017-07,1.0,10
16,2017-08,1.0,10
16,2017-09,1.0,10
16,2017-10,1.0,10
16,2017-11,1.0,10
16,2017-12,1.0,10
16,2018-01,1.0,10
16,2018-02,1.0,10
16,2018-03,1.0,10
16,2018-04,1.0,10
16,2018-05,1.0,10
16,2018-06,1.0,10
16,2018-07,1.0,10
16,2018-08,1.0,10
16,2018-09,1.0,10
16,2018-10,1.0,10
16,2018-11,1.0,10
16,2018-12,1.0,10
17,2016-02,1.0,11
17,2016-03,0.8333333333333334,11
17,2016-04,0.8333333333333334,11
17,2016-05,1.0,11
17,2016-06,0.23529411764705882,10
17,2016-07,1.0,10
17,2016-08,1.0,10
17,2016-09,1.0,10
17,2016-10,1.0,10
17,2016-11,1.0,10
17,2016-12,1.0,10
17,2017-01,1.0,10
17,2017-02,0.6666666666666666,10
17,2017-03,1.0,10
17,2017-04,1.0,10
17,2017-05,1.0,10
17,2017-06,1.0,10
17,2017-07,1.0,10
17,2017-08,1.0,10
17,2017-09,1.0,10
17,2017-10,1.0,10
17,2017-11,1.0,10
17,2017-12,1.0,10
17,2018-01,1.0,10
17,2018-02,1.0,10
17,2018-03,1.0,10
17,2018-04,1.0,10
17,2018-05,1.0,10
17,2018-06,1.0,10
17,2018-07,1.0,10
17,2018-08,1.0,10
17,2018-09,1.0,10
17,2018-10,1.0,10
17,2018-11,1.0,10
17,2018-12,1.0,10
18,2016-02,1.0,10
18,2016-03,1.0,10
18,2016-04,1.0,10
18,2016-05,1.0,10
18,2016-06,0.6666666666666666,10
18,2016-07,1.0,10
18,2016-08,1.0,10
18,2016-09,1.0,10
18,2016-10,1.0,10
18,2016-11,1.0,10
18,2016-12,1.0,10
18,2017-01,1.0,10
18,2017-02,0.16666666666666666,11
18,2017-03,1.0,11
18,2017-04,1.0,11
18,2017-05,1.0,11
18,2017-06,1.0,11
18,2017-07,1.0,11
18,2017-08,1.0,11
18,2017-09,1.0,11
18,2017-10,1.0,11
18,2017-11,1.0,11
18,2017-12,1.0,11
18,2018-01,1.0,11
18,2018-02,1.0,11
18,2018-03,1.0,11
18,2018-04,0.8333333333333334,11
18,2018-05,1.0,11
18,2018-06,1.0,11
18,2018-07,1.0,11
18,2018-08,1.0,11
18,2018-09,1.0,11
18,2018-10,1.0,11
18,2018-11,0.10526315789473684,10
18,2018-12,1.0,10
19,2016-02,1.0,10
19,2016-03,1.0,10
19,2016-04,1.0,10
19,2016-05,1.0,10
19,2016-06,0.23529411764705882,11
19,2016-07,1.0,11
19,2016-08,1.0,11
19,2016-09,1.0,11
19,2016-10,1.0,11
19,2016-11,1.0,11
19,2016-12,1.0,11
19,2017-01,1.0,11
19,2017-02,0.3125,10
19,2017-03,1.0,10
19,2017-04,0.8181818181818182,10
19,2017-05,1.0,10
19,2017-06,1.0,10
19,2017-07,1.0,10
19,2017-08,1.0,10
19,2017-09,1.0,10
19,2017-10,1.0,10
19,2017-11,1.0,10
19,2017-12,1.0,10
19,2018-01,1.0,10
19,2018-02,1.0,10
19,2018-03,1.0,10
19,2018-04,0.8181818181818182,10
19,2018-05,1.0,10
19,2018-06,1.0,10
19,2018-07,1.0,10
19,2018-08,0.8181818181818182,10
19,2018-09,0.8181818181818182,10
19,2018-10,1.0,10
19,2018-11,0.1111111111111111,10
19,2018-12,1.0,10
20,2016-02,0.6153846153846154,11
20,2016-03,1.0,11
20,2016-04,1.0,11
20,2016-05,1.0,11
20,2016-06,0.4,10
20,2016-07,1.0,10
20,2016-08,0.8181818181818182,10
20,2016-09,1.0,10
20,2016-10,1.0,10
20,2016-11,1.0,10
20,2016-12,1.0,10
20,2017-01,1.0,10
20,2017-02,0.23529411764705882,11
20,2017-03,1.0,11
20,2017-04,1.0,11
20,2017-05,1.0,11
20,2017-06,1.0,11
20,2017-07,1.0,11
20,2017-08,1.0,11
20,2017-09,1.0,11
20,2017-10,1.0,11
20,2017-11,0.75,10
20,2017-12,1.0,10
20,2018-01,1.0,10
20,2018-02,1.0,10
20,2018-03,0.8181818181818182,10
20,2018-04,1.0,10
20,2018-05,1.0,10
20,2018-06,1.0,10
20,2018-07,1.0,10
20,2018-08,0.8181818181818182,10
20,2018-09,1.0,10
20,2018-10,1.0,10
20,2018-11,0.8181818181818182,10
20,2018-12,1.0,10
21,2016-02,1.0,10
21,2016-03,1.0,10
21,2016-04,1.0,10
21,2016-05,1.0,10
21,2016-06,0.10526315789473684,11
21,2016-07,1.0,11
21,2016-08,0.7692307692307693,12
21,2016-09,1.0,12
21,2016-10,1.0,12
21,2016-11,1.0,12
21,2016-12,1.0,12
21,2017-01,1.0,12
21,2017-02,0.0,10
21,2017-03,1.0,10
21,2017-04,1.0,10
21,2017-05,1.0,10
21,2017-06,1.0,10
21,2017-07,0.8181818181818182,10
21,2017-08,0.8181818181818182,10
21,2017-09,1.0,10
21,2017-10,1.0,10
21,2017-11,1.0,10
21,2017-12,1.0,10
21,2018-01,0.8181818181818182,10
21,2018-02,1.0,10
21,2018-03,1.0,10
21,2018-04,0.8181818181818182,10
21,2018-05,1.0,10
21,2018-06,1.0,10
21,2018-07,1.0,10
21,2018-08,0.8181818181818182,10
21,2018-09,1.0,10
21,2018-10,1.0,10
21,2018-11,0.15789473684210525,12
21,2018-12,1.0,12
22,2016-02,1.0,11
22,2016-03,1.0,11
22,2016-04,1.0,11
22,2016-05,1.0,11
22,2016-06,0.0,11
22,2016-07,1.0,11
22,2016-08,0.8333333333333334,11
22,2016-09,1.0,11
22,2016-10,1.0,11
22,2016-11,1.0,11
22,2016-12,1.0,11
22,2017-01,1.0,11
22,2017-02,0.14285714285714285,13
22,2017-03,1.0,13
22,2017-04,1.0,13
22,2017-05,1.0,13
22,2017-06,1.0,13
22,2017-07,1.0,13
22,2017-08,1.0,13
22,2017-09,1.0,13
22,2017-10,1.0,13
22,2017-11,1.0,13
22,2017-12,1.0,13
22,2018-01,1.0,13
22,2018-02,0.7333333333333333,13
22,2018-03,1.0,13
22,2018-04,0.8,14
22,2018-05,1.0,14
22,2018-06,1.0,14
22,2018-07,0.8,13
22,2018-08,0.8571428571428571,13
22,2018-09,0.8571428571428571,13
22,2018-10,0.7857142857142857,12
22,2018-11,0.15789473684210525,10
22,2018-12,1.0,10
23,2016-02,0.8181818181818182,10
23,2016-03,0.75,11
23,2016-04,1.0,11
23,2016-05,1.0,11
23,2016-06,0.6153846153846154,10
23,2016-07,1.0,10
23,2016-08,1.0,10
23,2016-09,1.0,10
23,2016-10,1.0,10
23,2016-11,1.0,10
23,2016-12,1.0,10
23,2017-01,1.0,10
23,2017-02,0.5384615384615384,10
23,2017-03,1.0,10
23,2017-04,1.0,10
23,2017-05,1.0,10
23,2017-06,1.0,10
23,2017-07,1.0,10
23,2017-08,1.0,10
23,2017-09,1.0,10
23,2017-10,1.0,10
23,2017-11,1.0,10
23,2017-12,1.0,10
23,2018-01,1.0,10
23,2018-02,1.0,10
23,2018-03,1.0,10
23,2018-04,1.0,10
23,2018-05,1.0,10
23,2018-06,1.0,10
23,2018-07,1.0,10
23,2018-08,1.0,10
23,2018-09,1.0,10
23,2018-10,1.0,10
23,2018-11,0.2222222222222222,12
23,2018-12,1.0,12
24,2016-02,1.0,10
24,2016-03,1.0,10
24,2016-04,1.0,10
24,2016-05,1.0,10
24,2016-06,0.045454545454545456,13
24,2016-07,1.0,13
24,2016-08,1.0,13
24,2016-09,1.0,13
24,2016-10,1.0,13
24,2016-11,1.0,13
24,2016-12,1.0,13
24,2017-01,1.0,13
24,2017-02,0.3157894736842105,12
24,2017-03,1.0,12
24,2017-04,0.7692307692307693,11
24,2017-05,0.7692307692307693,12
24,2017-06,1.0,12
24,2017-07,1.0,12
24,2017-08,1.0,12
24,2017-09,0.7692307692307693,11
24,2017-10,0.7692307692307693,12
24,2017-11,0.8461538461538461,12
24,2017-12,1.0,12
24,2018-01,1.0,12
24,2018-02,1.0,12
24,2018-03,0.8461538461538461,12
24,2018-04,1.0,12
24,2018-05,1.0,12
24,2018-06,1.0,12
24,2018-07,1.0,12
24,2018-08,1.0,12
24,2018-09,1.0,12
24,2018-10,1.0,12
24,2018-11,0.15789473684210525,10
24,2018-12,1.0,10
25,2016-03,1.0,12
25,2016-04,0.6666666666666666,13
25,2016-05,0.8571428571428571,13
25,2016-06,0.09523809523809523,10
25,2016-07,1.0,10
25,2016-08,1.0,10
25,2016-09,1.0,10
25,2016-10,1.0,10
25,2016-11,1.0,10
25,2016-12,1.0,10
25,2017-01,1.0,10
25,2017-02,0.1111111111111111,10
25,2017-03,1.0,10
25,2017-04,0.8181818181818182,10
25,2017-05,1.0,10
25,2017-06,1.0,10
25,2017-07,0.8181818181818182,10
25,2017-08,1.0,10
25,2017-09,1.0,10
25,2017-10,1.0,10
25,2017-11,1.0,10
25,2017-12,1.0,10
25,2018-01,1.0,10
25,2018-02,1.0,10
25,2018-03,1.0,10
25,2018-04,1.0,10
25,2018-05,1.0,10
25,2018-06,1.0,10
25,2018-07,1.0,10
25,2018-08,1.0,10
25,2018-09,1.0,10
25,2018-10,1.0,10
25,2018-11,0.10526315789473684,11
25,2018-12,1.0,11
26,2016-03,0.8181818181818182,10
26,2016-04,0.8181818181818182,10
26,2016-05,1.0,10
26,2016-06,0.0,15
26,2016-07,1.0,15
26,2016-08,0.7647058823529411,15
26,2016-09,0.8125,14
26,2016-10,0.8666666666666667,14
26,2016-11,1.0,14
26,2016-12,1.0,14
26,2017-01,0.5882352941176471,13
26,2017-02,0.043478260869565216,11
26,2017-03,1.0,11
26,2017-04,1.0,11
26,2017-05,1.0,11
26,2017-06,1.0,11
26,2017-07,1.0,11
26,2017-08,1.0,11
26,2017-09,1.0,11
26,2017-10,1.0,11
26,2017-11,1.0,11
26,2017-12,1.0,11
26,2018-01,1.0,11
26,2018-02,0.6923076923076923,11
26,2018-03,1.0,11
26,2018-04,1.0,11
26,2018-05,1.0,11
26,2018-06,1.0,11
26,2018-07,1.0,11
26,2018-08,1.0,11
26,2018-09,1.0,11
26,2018-10,1.0,11
26,2018-11,0.5,10
26,2018-12,1.0,10
27,2016-03,0.875,15
27,2016-04,1.0,15
