month,method,total,updated,n_clusters,n_new_clusters,n_pruned,drift_score,ks_stat,ks_score,confidence_shift_score,novelty_score,ks_pvalue,drift_detected,emergency_flag,drift_applied,use_drift_score,selection_strategy,actual_frac,loss_mode,loss_before,loss_after,loss_delta,mal_rate_selected,time_sec,f1,tpr,fpr,fpr_at_tpr90,auc_roc,auc_pr
2017-10,UncertaintyOnly,5600,1673,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.2988,standard,0.384652,0.2352,-0.149452,0.12253436939629408,2.351,0.9533957400571451,0.95,0.0146,0.0068,0.9798286666666667,0.9412857087757792
2017-11,UncertaintyOnly,5600,1674,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.2989,standard,0.359367,0.195882,-0.163486,0.1971326164874552,2.3906,0.9561816479351906,0.9116666666666666,0.008,0.007,0.9857031666666667,0.9480309492821085
2017-12,UncertaintyOnly,5600,1672,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.2986,standard,0.432676,0.367961,-0.064714,0.11842105263157894,2.3263,0.9417969414812419,0.9233333333333333,0.0164,0.0076,0.955976,0.9207999203186096
2018-01,UncertaintyOnly,5600,1677,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.2995,standard,1.073146,0.44664,-0.626506,0.2385211687537269,2.2783,0.8614718614718615,0.7233333333333334,0.0242,0.026,0.9602321666666668,0.760535603828219
2018-02,UncertaintyOnly,5600,1676,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.2993,standard,0.62558,0.3514,-0.274181,0.13305489260143197,2.302,0.9235209893602923,0.9383333333333334,0.0278,0.0116,0.9720548333333333,0.9098463583998656
2018-03,UncertaintyOnly,5600,1676,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.2993,standard,4.353775,0.676038,-3.677736,0.16885441527446302,2.5413,0.7124665452668806,0.8433333333333334,0.165,0.1686,0.8657509999999999,0.5377474312923738
2018-04,UncertaintyOnly,5600,1678,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.2996,standard,0.630156,0.461796,-0.16836,0.18951132300357568,2.4892,0.910149793834682,0.7866666666666666,0.0108,0.1342,0.9647996666666667,0.868287649108928
2018-05,UncertaintyOnly,5600,1676,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.2993,standard,0.370249,0.262489,-0.10776,0.18436754176610978,2.3782,0.9562615743972007,0.925,0.0098,0.007,0.9779595000000001,0.9198117795329613
2018-06,UncertaintyOnly,5600,1678,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.2996,standard,0.397629,0.268323,-0.129305,0.1764004767580453,2.5974,0.9479785793355378,0.8933333333333333,0.0092,0.0096,0.9759443333333333,0.931421931776337
2018-07,UncertaintyOnly,5600,1673,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.2988,standard,0.497868,0.527687,0.029819,0.16377764494919306,3.0277,0.9193187503016,0.8166666666666667,0.0112,0.0182,0.9675035,0.9041193567138007
2018-08,UncertaintyOnly,5600,1670,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.2982,standard,0.468851,0.322479,-0.146372,0.1251497005988024,2.633,0.9422969541362192,0.9166666666666666,0.0152,0.0092,0.9650248333333332,0.9186912339061697
2018-09,UncertaintyOnly,5600,1672,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.2986,standard,0.360837,0.478381,0.117544,0.1590909090909091,2.7474,0.9512496794726759,0.8783333333333333,0.0056,0.0062,0.9696328333333333,0.9309603793420416
2018-10,UncertaintyOnly,5558,1661,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.2988,standard,1.194017,0.706305,-0.487712,0.09030704394942805,2.7919,0.8491364258053173,0.7974910394265233,0.0428,0.3508,0.9074442652329748,0.7822153904299635
2018-11,UncertaintyOnly,5437,1628,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.2994,standard,0.554557,0.27307,-0.281487,0.20270270270270271,2.7249,0.8489421373229469,0.620137299771167,0.0092,0.0156,0.9541215102974829,0.826761428989083
2018-12,UncertaintyOnly,907,276,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.3043,standard,0.719362,0.594415,-0.124947,0.11956521739130435,0.6702,0.8697472493482392,0.7017543859649122,0.010588235294117647,0.18352941176470589,0.9332714138286894,0.6828754892177025
2016-01,ScoreShiftOnly,3820,1147,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.3003,standard,1.386864,0.489554,-0.89731,0.24149956408020923,1.5695,0.7350407851336704,0.37026239067055394,0.009490940465918895,0.15415588150704632,0.9210580818053833,0.713967937985939
2016-02,ScoreShiftOnly,4436,1329,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2996,standard,1.156653,1.014228,-0.142425,0.15199398043641835,1.8904,0.8358143557463376,0.559748427672956,0.004799191715079565,0.3018438999747411,0.9243614978053349,0.8253369807760046
2016-03,ScoreShiftOnly,6454,2903,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.4498,standard,0.995568,0.340791,-0.654777,0.18911470892180504,2.8649,0.8425162782166673,0.5748031496062992,0.004811823337343186,0.2146416910122014,0.9250837265379634,0.8199739510861312
2016-04,ScoreShiftOnly,6981,3143,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.4502,standard,0.653869,0.472247,-0.181622,0.15972001272669425,3.2763,0.9037031042546293,0.738562091503268,0.005495368189668707,0.08086041764798242,0.96794971455898,0.8801600625274018
2016-05,ScoreShiftOnly,4502,2023,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.4494,standard,0.671201,0.454731,-0.21647,0.20464656450815621,2.2201,0.9180707331319766,0.7853982300884956,0.006666666666666667,0.05432098765432099,0.9568625040970173,0.8918685928839936
2016-06,ScoreShiftOnly,3085,1389,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.4502,standard,0.894101,0.28507,-0.609031,0.19654427645788336,1.5466,0.8936720204039429,0.9496402877697842,0.03918774492340577,0.024225151407196294,0.9717144702478132,0.8598042596911656
2016-07,ScoreShiftOnly,3377,1518,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.4495,standard,0.639299,2.336457,1.697157,0.21739130434782608,1.7512,0.9163317710081027,0.8267045454545454,0.013884297520661157,0.017520661157024792,0.9762894440270473,0.9035832416848989
2016-08,ScoreShiftOnly,5447,2451,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.45,standard,2.930815,0.373501,-2.557314,0.22235822113423093,2.8134,0.7479173283708804,0.9024822695035462,0.14130657382756504,0.13454843334015973,0.9290938093225447,0.7192939816395054
2016-09,ScoreShiftOnly,1526,688,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.4509,standard,0.799755,0.514354,-0.285401,0.16715116279069767,0.8512,0.9001184835705899,0.7432432432432432,0.007982583454281567,0.20551523947750364,0.9448647667987291,0.8467508559518057
2016-10,ScoreShiftOnly,839,377,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.4493,standard,0.791156,0.610481,-0.180675,0.16710875331564987,0.5082,0.8993454991402179,0.7407407407407407,0.0079155672823219,0.32981530343007914,0.9424166910974299,0.82897791620986
2016-11,ScoreShiftOnly,213,63,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2958,standard,1.346514,1.521666,0.175152,0.2222222222222222,0.127,0.8372125338706315,0.5652173913043478,0.005263157894736842,0.3157894736842105,0.9010297482837528,0.6974527436234813
2016-12,ScoreShiftOnly,75,21,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.28,standard,2.250648,2.478679,0.228031,0.14285714285714285,0.0521,0.6566383257030739,0.25,0.014925373134328358,0.835820895522388,0.6819029850746269,0.3867702937774399
2017-01,ScoreShiftOnly,5600,1682,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.3004,standard,1.851559,1.563635,-0.287924,0.17063020214030916,2.3744,0.7550897337677722,0.4033333333333333,0.008,0.549,0.7907395000000002,0.5462110932704826
2017-02,ScoreShiftOnly,5600,1674,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2989,standard,1.52551,1.380842,-0.144668,0.19952210274790919,2.6786,0.8006542304401498,0.485,0.0054,0.4902,0.8421003333333335,0.6376347517762471
2017-03,ScoreShiftOnly,5600,1674,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2989,standard,1.699886,1.503289,-0.196597,0.1983273596176822,2.2858,0.7928264589369738,0.48,0.0082,0.601,0.7768736666666667,0.5771202771308243
2017-04,ScoreShiftOnly,5600,2519,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.4498,standard,1.551599,1.296042,-0.255557,0.13854704247717348,2.3619,0.7807441127184076,0.44333333333333336,0.0052,0.4428,0.8580416666666666,0.65055628257032
2017-05,ScoreShiftOnly,5600,1671,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2984,standard,1.559295,1.069736,-0.489559,0.23997606223818074,2.1226,0.7862510544724316,0.445,0.0028,0.4708,0.8755615000000001,0.7038633358369929
2017-06,ScoreShiftOnly,5600,1686,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.3011,standard,1.456599,1.659576,0.202977,0.1915776986951364,2.1728,0.8180401660034213,0.51,0.0026,0.2418,0.9249316666666666,0.7414639768300393
2017-07,ScoreShiftOnly,5600,1674,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2989,standard,2.509967,0.4233,-2.086666,0.24790919952210275,2.3452,0.6946674480812738,0.5916666666666667,0.1102,0.3646,0.8493591666666667,0.5168885397340116
2017-08,ScoreShiftOnly,5600,1681,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.3002,standard,0.443837,0.246871,-0.196967,0.34265318262938727,2.2364,0.9379638861194195,0.8666666666666667,0.01,0.0176,0.9769998333333332,0.919319939435324
2017-09,ScoreShiftOnly,5600,1678,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2996,standard,0.402969,0.273521,-0.129448,0.3462455303933254,2.3119,0.9545288605322202,0.9466666666666667,0.0136,0.0104,0.9768468333333333,0.9287722290309766
2017-10,ScoreShiftOnly,5600,1673,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2988,standard,0.305053,0.298458,-0.006595,0.3401075911536163,2.4165,0.9638546471434715,0.9016666666666666,0.0032,0.0032,0.9828596666666667,0.9475935861299254
2017-11,ScoreShiftOnly,5600,1674,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2989,standard,0.398077,0.407799,0.009721,0.33990442054958186,2.4591,0.9480379005190908,0.9133333333333333,0.012,0.0082,0.9792238333333333,0.9378688276871581
2017-12,ScoreShiftOnly,5600,1672,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2986,standard,0.539507,0.372346,-0.167161,0.3157894736842105,2.3685,0.91904552774118,0.7683333333333333,0.0038,0.0192,0.9703636666666666,0.9116265623243152
2018-01,ScoreShiftOnly,5600,1677,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2995,standard,0.875218,0.371494,-0.503724,0.32438878950506855,2.3511,0.9089286068581313,0.8616666666666667,0.0234,0.0344,0.9513236666666668,0.8020005659147982
2018-02,ScoreShiftOnly,5600,1676,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2993,standard,0.646674,0.753158,0.106484,0.3162291169451074,2.3335,0.9242873507120727,0.8083333333333333,0.0076,0.0954,0.9595931666666666,0.8711964109298272
2018-03,ScoreShiftOnly,5600,1676,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2993,standard,4.704316,0.956687,-3.747629,0.3168257756563246,2.5506,0.7006703953545717,0.8733333333333333,0.1854,0.2846,0.8560341666666667,0.5774159699672814
2018-04,ScoreShiftOnly,5600,1678,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2996,standard,0.806106,0.551932,-0.254174,0.2973778307508939,2.5077,0.8986743572154536,0.715,0.0044,0.1264,0.9497369999999998,0.8631953751615372
2018-05,ScoreShiftOnly,5600,1676,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2993,standard,0.515658,0.346586,-0.169073,0.3341288782816229,2.442,0.9265276515196447,0.7966666666666666,0.0048,0.0118,0.9596073333333333,0.9055119644845553
2018-06,ScoreShiftOnly,5600,1678,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2996,standard,0.534772,0.594014,0.059242,0.3355184743742551,2.3774,0.9200234428638379,0.8033333333333333,0.0088,0.0234,0.9676888333333333,0.9029917519145814
2018-07,ScoreShiftOnly,5600,1673,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2988,standard,0.931987,0.373266,-0.558721,0.3323371189479976,2.9105,0.8914123440297116,0.915,0.0416,0.0184,0.9602876666666667,0.8850652782788704
2018-08,ScoreShiftOnly,5600,1670,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2982,standard,0.499505,0.320215,-0.17929,0.3335329341317365,2.687,0.916082993919014,0.77,0.0054,0.018,0.9566808333333333,0.9126953274816754
2018-09,ScoreShiftOnly,5600,1672,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2986,standard,0.51952,0.279548,-0.239972,0.3373205741626794,2.7743,0.9255273082694975,0.8383333333333334,0.0116,0.0152,0.9755751666666665,0.9180202290387564
2018-10,ScoreShiftOnly,5558,1661,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2988,standard,1.10231,0.666295,-0.436014,0.26550270921131847,2.7147,0.8409766389432485,0.568100358422939,0.0042,0.446,0.9058336917562724,0.7985228281796918
2018-11,ScoreShiftOnly,5437,1628,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.2994,standard,0.41834,0.339226,-0.079113,0.24324324324324326,2.8417,0.9278037231499824,0.8009153318077803,0.0042,0.1436,0.9523610983981693,0.859887242952446
2018-12,ScoreShiftOnly,907,276,,0,0,0.0,,0.0,0.0,0.0,,False,False,False,False,score_shift,0.3043,standard,0.574088,0.31088,-0.263207,0.17753623188405798,0.6943,0.8794252455017831,0.6842105263157895,0.0058823529411764705,0.11764705882352941,0.9440041279669763,0.7777105574114305
2016-01,Random+DriftLoss,3820,1147,,0,0,0.0135,0.0688,0.0,0.0449,0.0,0.0,False,False,False,True,random,0.3003,drift_reg,1.386864,0.656044,-0.73082,0.08805579773321709,1.641,0.7350407851336704,0.37026239067055394,0.009490940465918895,0.15415588150704632,0.9210580818053833,0.713967937985939
2016-02,Random+DriftLoss,4436,1329,,0,0,0.0463,0.1562,0.0625,0.071,0.0,0.0,False,False,False,True,random,0.2996,drift_reg,1.137865,0.579166,-0.558699,0.11888638073739653,1.9799,0.872635334782851,0.7274633123689728,0.01919676686031826,0.29072998231876734,0.9205949027849928,0.7798725638168901
2016-03,Random+DriftLoss,6454,2903,,0,0,0.015,0.0992,0.0,0.0502,0.0,0.0,False,False,False,True,random,0.4498,drift_reg,0.706346,0.414591,-0.291755,0.09610747502583535,2.9344,0.9030607039389023,0.8251968503937008,0.019075442515896202,0.07234920089362433,0.952503000623805,0.856132979853826
2016-04,Random+DriftLoss,6981,3143,,0,0,0.141,0.3128,0.2365,0.1548,0.0,0.0,False,False,False,True,random,0.4502,drift_reg,0.663436,0.333799,-0.329637,0.08304167992363984,3.1482,0.9057381008023682,0.7598039215686274,0.007536504945831371,0.09169414350761501,0.96803873849744,0.8749196636528856
2016-05,Random+DriftLoss,4502,2023,,0,0,0.029,0.0569,0.0,0.0965,0.0,0.0,False,False,False,True,random,0.4494,drift_reg,0.524335,0.590463,0.066128,0.09738012852199704,2.2025,0.9346742340452299,0.8517699115044248,0.008888888888888889,0.03259259259259259,0.9656003496121491,0.9090260363660357
2016-06,Random+DriftLoss,3085,1389,,0,0,0.2415,0.4657,0.4063,0.2632,0.0,0.0,False,False,False,True,random,0.4502,drift_reg,0.75654,0.584799,-0.171741,0.09215262778977681,1.5266,0.8965176438204008,0.7446043165467626,0.009262557890986818,0.04168151050944068,0.9684678334994989,0.8679597993433964
2016-07,Random+DriftLoss,3377,1518,,0,0,0.3121,0.5204,0.4671,0.4176,0.0,0.0,False,False,False,True,random,0.4495,drift_reg,0.751885,0.400829,-0.351056,0.11725955204216074,1.745,0.9064672483035591,0.7840909090909091,0.011900826446280991,0.0343801652892562,0.9749023290758829,0.8932124066835986
2016-08,Random+DriftLoss,5447,2451,,0,0,0.1792,0.2466,0.1629,0.3802,0.0,0.0,False,False,False,True,random,0.45,drift_reg,0.66421,0.580767,-0.083443,0.1003671970624235,2.7638,0.9160249085658451,0.8102836879432624,0.011468359614990785,0.04587343845996314,0.9655244784699558,0.8936101266485384
2016-09,Random+DriftLoss,1526,688,,0,0,0.1061,0.1347,0.0386,0.3021,0.0,0.0,False,False,False,True,random,0.4509,drift_reg,0.728441,0.725447,-0.002994,0.0872093023255814,0.8313,0.9038856589147286,0.8378378378378378,0.020319303338171262,0.10885341074020319,0.9437198446632409,0.8451559705703805
2016-10,Random+DriftLoss,839,377,,0,0,0.1067,0.2502,0.1669,0.1332,0.0,0.0,False,False,False,True,random,0.4493,drift_reg,1.112501,0.92923,-0.183271,0.09018567639257294,0.4569,0.8622083358368884,0.7654320987654321,0.029023746701846966,0.3348284960422164,0.9395582918010359,0.8028111736188396
2016-11,Random+DriftLoss,213,63,,0,0,0.1642,0.3093,0.2325,0.2374,0.0,0.0,False,False,False,True,random,0.2958,drift_reg,1.518727,1.211718,-0.307009,0.09523809523809523,0.1298,0.7864908628267406,0.43478260869565216,0.0,0.3157894736842105,0.9151029748283752,0.7967727663792958
2016-12,Random+DriftLoss,75,21,,0,0,0.068,0.1364,0.0,0.2268,0.0,0.111442,False,False,False,True,random,0.28,drift_reg,2.210482,1.64941,-0.561072,0.09523809523809523,0.0541,0.6785714285714286,0.25,0.0,0.7164179104477612,0.8031716417910447,0.5618272352647353
2017-01,Random+DriftLoss,5600,1682,,0,0,0.0998,0.256,0.1733,0.1016,0.0,0.0,False,False,False,True,random,0.3004,drift_reg,1.518665,0.535062,-0.983603,0.10166468489892984,2.3414,0.738202426787463,0.44166666666666665,0.0294,0.173,0.9147201666666668,0.6895814443641757
2017-02,Random+DriftLoss,5600,1674,,0,0,0.0239,0.0293,0.0,0.0798,0.0,0.000297,False,False,False,True,random,0.2989,drift_reg,0.54577,0.550394,0.004624,0.11409796893667862,2.6892,0.9283211909125579,0.855,0.0128,0.0222,0.9704409999999999,0.9128697475493524
2017-03,Random+DriftLoss,5600,1674,,0,0,0.1276,0.3871,0.319,0.0,0.0,0.0,False,False,False,True,random,0.2989,drift_reg,0.89759,0.520107,-0.377482,0.1111111111111111,2.2867,0.888680774947195,0.8466666666666667,0.0316,0.1028,0.9408703333333335,0.8292587033307934
2017-04,Random+DriftLoss,5600,2519,,0,0,0.069,0.2552,0.1725,0.0,0.0,0.0,False,False,False,True,random,0.4498,drift_reg,0.627294,0.318562,-0.308732,0.11274315204446209,2.3279,0.9200704141589553,0.9083333333333333,0.025,0.0222,0.976797,0.8877178392573348
2017-05,Random+DriftLoss,5600,1671,,0,0,0.0601,0.2351,0.1501,0.0,0.0,0.0,False,False,False,True,random,0.2984,drift_reg,0.676008,0.476721,-0.199287,0.10771992818671454,2.1403,0.9157581205034957,0.825,0.0142,0.16876,0.9481856666666667,0.8707858718831034
2017-06,Random+DriftLoss,5600,1686,,0,0,0.0,0.1001,0.0001,0.0,0.0,0.0,False,False,False,True,random,0.3011,drift_reg,0.967329,0.40537,-0.561959,0.10438908659549229,2.2029,0.8848277567360125,0.6916666666666667,0.0068,0.4918,0.886876,0.7677984235360247
2017-07,Random+DriftLoss,5600,1674,,0,0,0.0426,0.1959,0.1065,0.0,0.0,0.0,False,False,False,True,random,0.2989,drift_reg,0.43023,0.301867,-0.128364,0.1015531660692951,2.2454,0.9425364950219168,0.93,0.017,0.0106,0.9785866666666667,0.9198320556300242
2017-08,Random+DriftLoss,5600,1681,,0,0,0.0441,0.1993,0.1103,0.0,0.0,0.0,False,False,False,True,random,0.3002,drift_reg,0.381529,0.36314,-0.018389,0.0975609756097561,2.2125,0.9496737949919435,0.9116666666666666,0.011,0.0106,0.9821694999999999,0.9300191718328495
2017-09,Random+DriftLoss,5600,1678,,0,0,0.0172,0.1386,0.0429,0.0,0.0,0.0,False,False,False,True,random,0.2996,drift_reg,0.368769,0.435997,0.067227,0.10488676996424315,2.4403,0.9472264444621009,0.8683333333333333,0.006,0.0086,0.9847328333333334,0.9311065796201764
2017-10,Random+DriftLoss,5600,1673,,0,0,0.1238,0.3785,0.3094,0.0,0.0,0.0,False,False,False,True,random,0.2988,drift_reg,0.450329,0.309604,-0.140724,0.10579796772265392,2.4313,0.9432013242854665,0.9266666666666666,0.0162,0.008,0.9732781666666667,0.9323699167405342
2017-11,Random+DriftLoss,5600,1674,,0,0,0.0499,0.2122,0.1246,0.0,0.0,0.0,False,False,False,True,random,0.2989,drift_reg,0.444346,0.341519,-0.102827,0.11230585424133811,2.4246,0.942562013910063,0.88,0.0098,0.0148,0.9786768333333333,0.9248276507720256
2017-12,Random+DriftLoss,5600,1672,,0,0,0.019,0.1427,0.0474,0.0,0.0,0.0,False,False,False,True,random,0.2986,drift_reg,0.475782,0.334274,-0.141508,0.10825358851674641,2.3497,0.9352765370829887,0.8283333333333334,0.0056,0.014,0.973133,0.931086290755256
2018-01,Random+DriftLoss,5600,1677,,0,0,0.0,0.0697,0.0,0.0,0.0,0.0,False,False,False,True,random,0.2995,drift_reg,0.96763,0.473036,-0.494594,0.10554561717352415,2.3208,0.8977093883275844,0.8383333333333334,0.0254,0.038,0.9563695000000001,0.7919038913192258
2018-02,Random+DriftLoss,5600,1676,,0,0,0.1034,0.3326,0.2584,0.0,0.0,0.0,False,False,False,True,random,0.2993,drift_reg,0.655539,0.537417,-0.118122,0.12112171837708831,2.2924,0.9227005590565575,0.9066666666666666,0.0234,0.02,0.9683255,0.886775717941185
2018-03,Random+DriftLoss,5600,1676,,0,0,0.0253,0.157,0.0634,0.0,0.0,0.0,False,False,False,True,random,0.2993,drift_reg,4.519005,4.677811,0.158806,0.10143198090692124,2.5172,0.6853186876716288,0.7316666666666667,0.1622,0.2032,0.8375640000000001,0.39283363971370017
2018-04,Random+DriftLoss,5600,1678,,0,0,0.2182,0.591,0.5455,0.0,0.0,0.0,False,False,False,True,random,0.2996,drift_reg,3.07137,0.967279,-2.10409,0.10548271752085817,2.4394,0.7000991549182349,0.955,0.2074,0.092,0.938683,0.7383784804526238
2018-05,Random+DriftLoss,5600,1676,,0,0,0.047,0.2058,0.1176,0.0,0.0,0.0,False,False,False,True,random,0.2993,drift_reg,0.893075,0.439925,-0.45315,0.10560859188544153,2.2807,0.8462124981422728,0.58,0.004,0.0292,0.9529428333333333,0.8776921361771295
2018-06,Random+DriftLoss,5600,1678,,0,0,0.0521,0.2172,0.1302,0.0,0.0,0.0,False,False,False,True,random,0.2996,drift_reg,0.547517,0.367778,-0.179738,0.10905840286054827,2.4277,0.9346051555232053,0.875,0.0128,0.022,0.9652620000000001,0.8988409337672982
2018-07,Random+DriftLoss,5600,1673,,0,0,0.065,0.2463,0.1626,0.0,0.0,0.0,False,False,False,True,random,0.2988,drift_reg,0.565047,0.495179,-0.069868,0.10639569635385535,2.971,0.9317150017901897,0.8966666666666666,0.0174,0.0186,0.9708659999999999,0.9111924450462389
2018-08,Random+DriftLoss,5600,1670,,0,0,0.1361,0.4063,0.3404,0.0,0.0,0.0,False,False,False,True,random,0.2982,drift_reg,0.650333,0.47111,-0.179223,0.10479041916167664,2.6278,0.9093334269158844,0.8216666666666667,0.0168,0.0326,0.9537436666666668,0.8530187672421468
2018-09,Random+DriftLoss,5600,1672,,0,0,0.1926,0.5333,0.4814,0.0,0.0,0.0,False,False,False,True,random,0.2986,drift_reg,0.514577,0.364829,-0.149748,0.09748803827751196,2.8059,0.9315420871945113,0.9216666666666666,0.0212,0.007,0.9693028333333333,0.9264568013780892
2018-10,Random+DriftLoss,5558,1661,,0,0,0.0,0.0873,0.0,0.0,0.0,0.0,False,False,False,True,random,0.2988,drift_reg,0.960402,0.744249,-0.216153,0.09873570138470801,2.7277,0.8454675669881686,0.5860215053763441,0.0056,0.4714,0.8950931899641578,0.7977753825927025
2018-11,Random+DriftLoss,5437,1628,,0,0,0.0761,0.2712,0.1902,0.0,0.0,0.0,False,False,False,True,random,0.2994,drift_reg,0.509238,0.363336,-0.145901,0.08722358722358722,2.8579,0.8530742476408713,0.6430205949656751,0.011,0.0364,0.9607739130434783,0.8091746272040903
2018-12,Random+DriftLoss,907,276,,0,0,0.0,0.099,0.0,0.0,0.0,0.0,False,False,False,True,random,0.3043,drift_reg,0.548606,0.288108,-0.260498,0.06521739130434782,0.7215,0.8794252455017831,0.6842105263157895,0.0058823529411764705,0.10352941176470588,0.933828689370485,0.7746005104120685
2016-01,Cluster+DriftScore,3820,1147,25.0,5,0,0.0135,0.0688,0.0,0.0449,0.0,0.0,False,False,False,True,cluster,0.3003,standard,1.386864,0.565791,-0.821072,0.11682650392327812,3.9196,0.7350407851336704,0.37026239067055394,0.009490940465918895,0.15415588150704632,0.9210580818053833,0.713967937985939
2016-02,Cluster+DriftScore,4436,1329,30.0,5,0,0.3147,0.0633,0.0,0.0491,1.0,0.0,False,False,False,True,cluster,0.2996,standard,0.856286,0.928007,0.071721,0.0963130173062453,4.4261,0.9032168812509493,0.7819706498951782,0.01338721899469563,0.1528163677696388,0.9351277745740804,0.8395044346357254
2016-03,Cluster+DriftScore,6454,2903,35.0,5,0,0.4998,0.4023,0.3359,0.218,1.0,0.0,True,False,False,True,cluster,0.4498,standard,0.890931,0.396915,-0.494016,0.0940406476059249,6.5163,0.885297619001258,0.752755905511811,0.01615397834679498,0.08283210173569341,0.9607633424581163,0.8366510331243944
2016-04,Cluster+DriftScore,6981,3143,40.0,5,0,0.4787,0.3123,0.2359,0.281,1.0,0.0,True,False,True,True,cluster,0.4502,standard,0.648136,0.298597,-0.349539,0.08590518612790328,7.2002,0.9076090576090576,0.7401960784313726,0.004239284032030146,0.11430365834510912,0.9624637105588034,0.8691272384009534
2016-05,Cluster+DriftScore,4502,2023,43.0,3,0,0.3595,0.0646,0.0,0.1983,1.0,0.0,True,False,True,True,cluster,0.4494,standard,0.519928,0.467515,-0.052414,0.10528917449332674,5.1956,0.9335416410382581,0.8517699115044248,0.009382716049382716,0.02987654320987654,0.9641278815688845,0.9097437220702459
2016-06,Cluster+DriftScore,3085,1389,44.0,2,1,0.3547,0.1789,0.0876,0.0654,1.0,0.0,True,False,True,True,cluster,0.4502,standard,0.70294,0.486527,-0.216413,0.08423326133909287,3.9086,0.8998287408535433,0.8884892086330936,0.027787673672960457,0.03740648379052369,0.9747278771211744,0.8847117691316632
2016-07,Cluster+DriftScore,3377,1518,46.0,2,0,0.3498,0.327,0.2522,0.1631,0.6667,0.0,False,False,True,True,cluster,0.4495,standard,0.642509,0.559598,-0.082912,0.1080368906455863,4.2745,0.9211924247058058,0.8153409090909091,0.009917355371900827,0.02347107438016529,0.9741899887302781,0.9024015379007067
