month,cluster_id,n_members_current_month,cluster_birth_month_index,cluster_age,is_new,drift_detected,drift_applied,n_new_clusters_month,cos_sim_backproj_vs_member_mean,topk_bucket_overlap_vs_member_mean,malicious_rate_current_month,cluster_error_rate_current_month,top_features,analysis_only_full_labels
2016-08,44,20,6,1,False,True,True,2,0.8301073908805847,0.25,0.35,0.0,interesting_calls::getPackageInfo(+0.144); intents::android_intent_action_MAIN(+0.139); api_permissions::android_permission_WAKE_LOCK(+0.138); intents::android_intent_category_LAUNCHER(+0.138); api_permissions::android_permission_INTERNET(+0.137); app_permissions::name='android_permission_INTERNET'(+0.137); interesting_calls::getSystemService(+0.137); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.134); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.131); api_permissions::android_permission_VIBRATE(+0.129),True
2016-08,45,13,6,1,False,True,True,2,0.898137092590332,0.8181818181818182,0.0,0.07692307692307693,intents::android_intent_action_MAIN(+0.299); intents::android_intent_category_LAUNCHER(+0.297); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.270); interesting_calls::getSystemService(+0.263); api_permissions::android_permission_INTERNET(+0.257); app_permissions::name='android_permission_INTERNET'(+0.254); interesting_calls::printStackTrace(+0.235); interesting_calls::Read/Write External Storage(+0.214); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.200); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.199),True
2016-08,46,11,7,0,True,True,True,2,0.8396833539009094,0.6666666666666666,0.0,0.0,intents::android_intent_action_MAIN(+0.287); intents::android_intent_category_LAUNCHER(+0.285); activities::_MainActivity(+0.272); api_permissions::android_permission_INTERNET(+0.266); interesting_calls::getSystemService(+0.261); app_permissions::name='android_permission_INTERNET'(+0.255); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.232); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.217); api_calls::android/content/Context;->startActivity(+0.214); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.207),True
2016-08,47,33,7,0,True,True,True,2,0.905601978302002,0.8181818181818182,0.06060606060606061,0.030303030303030304,intents::android_intent_action_MAIN(+0.246); intents::android_intent_category_LAUNCHER(+0.240); api_permissions::android_permission_WAKE_LOCK(+0.238); interesting_calls::getSystemService(+0.235); api_permissions::android_permission_INTERNET(+0.228); app_permissions::name='android_permission_INTERNET'(+0.216); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.213); api_permissions::android_permission_VIBRATE(+0.197); interesting_calls::getPackageInfo(+0.197); interesting_calls::Read/Write External Storage(+0.195),True
2016-09,0,528,0,9,False,True,True,1,0.8433506488800049,0.42857142857142855,0.017045454545454544,0.013257575757575758,interesting_calls::Obfuscation(Base64)(+0.170); interesting_calls::getPackageInfo(+0.167); api_permissions::android_permission_VIBRATE(+0.159); api_permissions::android_permission_WAKE_LOCK(+0.157); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.156); interesting_calls::getSystemService(+0.152); api_permissions::android_permission_INTERNET(+0.152); intents::android_intent_action_MAIN(+0.151); app_permissions::name='android_permission_INTERNET'(+0.151); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.150),True
2016-09,1,35,0,9,False,True,True,1,0.9001550674438477,0.5384615384615384,0.0,0.0,intents::android_intent_action_MAIN(+0.195); intents::android_intent_category_LAUNCHER(+0.194); interesting_calls::getSystemService(+0.194); api_permissions::android_permission_INTERNET(+0.192); app_permissions::name='android_permission_INTERNET'(+0.190); api_permissions::android_permission_VIBRATE(+0.187); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.183); interesting_calls::getPackageInfo(+0.182); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.175); interesting_calls::Read/Write External Storage(+0.175),True
2016-09,3,29,0,9,False,True,True,1,0.9760696291923523,0.1111111111111111,0.0,0.0,urls::http://plus_google_com/(+0.163); interesting_calls::getSystemService(+0.158); urls::http://schemas_android_com/apk/lib/com_google_android_gms_plus(+0.158); api_permissions::android_permission_INTERNET(+0.158); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.158); intents::android_intent_action_MAIN(+0.158); api_permissions::android_permission_VIBRATE(+0.157); urls::https://www_googleapis_com/auth/games_firstparty(+0.157); intents::android_intent_category_LAUNCHER(+0.157); urls::https://www_googleapis_com/auth/games(+0.157),True
2016-09,4,40,0,9,False,True,True,1,0.9359839558601379,0.6666666666666666,0.025,0.025,api_permissions::android_permission_WAKE_LOCK(+0.276); interesting_calls::Read/Write External Storage(+0.266); interesting_calls::getSystemService(+0.260); api_calls::android/os/PowerManager$WakeLock;->acquire(+0.260); intents::android_intent_action_MAIN(+0.257); api_permissions::android_permission_INTERNET(+0.257); intents::android_intent_category_LAUNCHER(+0.256); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.245); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.244); api_calls::android/content/Context;->startActivity(+0.239),True
2016-09,5,23,0,9,False,True,True,1,0.7668229937553406,0.42857142857142855,0.0,0.0,api_calls::android/app/Activity;->startActivity(+0.262); interesting_calls::printStackTrace(+0.251); intents::android_intent_action_MAIN(+0.246); intents::android_intent_category_LAUNCHER(+0.246); api_permissions::android_permission_INTERNET(+0.239); interesting_calls::Read/Write External Storage(+0.239); interesting_calls::getSystemService(+0.238); app_permissions::name='android_permission_INTERNET'(+0.225); api_permissions::android_permission_READ_CONTACTS(+0.216); api_permissions::android_permission_ACCESS_FINE_LOCATION(+0.215),True
2016-09,6,27,0,9,False,True,True,1,0.9386757612228394,0.8181818181818182,0.037037037037037035,0.037037037037037035,intents::android_intent_action_MAIN(+0.234); intents::android_intent_category_LAUNCHER(+0.233); interesting_calls::getSystemService(+0.232); api_permissions::android_permission_INTERNET(+0.230); app_permissions::name='android_permission_INTERNET'(+0.216); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.215); interesting_calls::Read/Write External Storage(+0.210); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.194); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.185); api_permissions::android_permission_WAKE_LOCK(+0.184),True
2016-09,7,22,0,9,False,True,True,1,0.9761378765106201,0.1111111111111111,0.045454545454545456,0.0,api_permissions::android_permission_READ_CONTACTS(+0.148); urls::https://www_googletagmanager_com(+0.148); urls::http://hostname/?(+0.148); urls::http://www_google_com(+0.146); interesting_calls::getSystemService(+0.146); urls::http://media_admob_com/mraid/v1/mraid_app_interstitial_js(+0.146); urls::http://media_admob_com/mraid/v1/mraid_app_banner_js(+0.146); urls::http://media_admob_com/mraid/v1/mraid_app_expanded_banner_js(+0.146); urls::https://www_googleapis_com/auth/drive_appdata(+0.146); urls::https://www_googleapis_com/auth/drive_file(+0.146),True
2016-09,8,22,0,9,False,True,True,1,0.9030160307884216,0.6666666666666666,0.0,0.0,intents::android_intent_action_MAIN(+0.244); intents::android_intent_category_LAUNCHER(+0.243); interesting_calls::getSystemService(+0.237); api_permissions::android_permission_INTERNET(+0.234); app_permissions::name='android_permission_INTERNET'(+0.225); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.216); interesting_calls::printStackTrace(+0.212); interesting_calls::Read/Write External Storage(+0.206); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.200); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.199),True
2016-09,9,8,0,9,False,True,True,1,0.6454674601554871,0.1111111111111111,0.0,0.0,intents::android_intent_action_MAIN(+0.134); intents::android_intent_category_LAUNCHER(+0.132); interesting_calls::getSystemService(+0.132); api_permissions::android_permission_INTERNET(+0.132); app_permissions::name='android_permission_INTERNET'(+0.131); api_permissions::android_permission_READ_CONTACTS(+0.130); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.130); interesting_calls::getPackageInfo(+0.129); interesting_calls::Obfuscation(Base64)(+0.129); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.128),True
2016-09,10,13,0,9,False,True,True,1,0.8773441910743713,0.5384615384615384,0.0,0.0,intents::android_intent_action_MAIN(+0.347); intents::android_intent_category_LAUNCHER(+0.345); interesting_calls::getSystemService(+0.304); api_permissions::android_permission_INTERNET(+0.304); app_permissions::name='android_permission_INTERNET'(+0.303); api_calls::android/webkit/WebView(+0.231); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.228); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.226); activities::_MainActivity(+0.197); interesting_calls::getPackageInfo(+0.191),True
2016-09,11,23,0,9,False,True,True,1,0.8598073124885559,0.42857142857142855,0.21739130434782608,0.21739130434782608,interesting_calls::getPackageInfo(+0.209); app_permissions::name='android_permission_INTERNET'(+0.206); interesting_calls::Cipher(AES/CBC/PKCS5Padding)(+0.204); intents::android_intent_action_MAIN(+0.203); intents::android_intent_category_LAUNCHER(+0.203); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.202); interesting_calls::Obfuscation(Base64)(+0.202); interesting_calls::getSystemService(+0.202); api_permissions::android_permission_INTERNET(+0.201); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.201),True
2016-09,12,7,0,9,False,True,True,1,0.9157058000564575,1.0,0.0,0.0,api_calls::android/app/Activity;->startActivity(+0.280); api_calls::android/content/ContentResolver;->query(+0.278); intents::android_intent_action_MAIN(+0.272); interesting_calls::getSystemService(+0.271); intents::android_intent_category_LAUNCHER(+0.271); api_permissions::android_permission_READ_CONTACTS(+0.270); api_permissions::android_permission_INTERNET(+0.269); api_calls::java/net/Socket(+0.262); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.262); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.254),True
2016-09,13,4,0,9,False,True,True,1,0.8036559820175171,0.0,0.0,0.0,interesting_calls::HttpPost(+0.073); api_permissions::android_permission_ACCESS_FINE_LOCATION(+0.073); app_permissions::name='android_permission_GET_ACCOUNTS'(+0.072); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.072); api_permissions::android_permission_WAKE_LOCK(+0.072); app_permissions::name='android_permission_ACCESS_FINE_LOCATION'(+0.071); api_permissions::android_permission_READ_PHONE_STATE(+0.070); interesting_calls::Read/Write External Storage(+0.070); app_permissions::name='android_permission_ACCESS_COARSE_LOCATION'(+0.070); urls::http://plus_google_com/(+0.070),True
2016-09,14,48,0,9,False,True,True,1,0.9129424691200256,0.42857142857142855,0.4375,0.16666666666666666,app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.190); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.187); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.183); intents::android_intent_action_MAIN(+0.183); intents::android_intent_category_LAUNCHER(+0.183); app_permissions::name='android_permission_INTERNET'(+0.182); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.181); interesting_calls::printStackTrace(+0.177); interesting_calls::getSystemService(+0.175); interesting_calls::getPackageInfo(+0.173),True
2016-09,17,9,0,9,False,True,True,1,0.9160829186439514,0.3333333333333333,0.0,0.0,interesting_calls::getPackageInfo(+0.149); interesting_calls::Obfuscation(Base64)(+0.146); app_permissions::name='android_permission_INTERNET'(+0.144); api_permissions::android_permission_READ_CONTACTS(+0.143); intents::android_intent_action_MAIN(+0.142); intents::android_intent_category_LAUNCHER(+0.141); api_permissions::android_permission_INTERNET(+0.141); interesting_calls::getSystemService(+0.141); api_permissions::android_permission_VIBRATE(+0.141); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.141),True
2016-09,20,75,0,8,False,True,True,1,0.7838109731674194,0.6666666666666666,0.9733333333333334,0.02666666666666667,app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.363); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.290); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.268); interesting_calls::printStackTrace(+0.231); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.216); app_permissions::name='android_permission_INTERNET'(+0.203); intents::android_intent_action_MAIN(+0.193); app_permissions::name='android_permission_WAKE_LOCK'(+0.192); intents::android_intent_category_LAUNCHER(+0.191); app_permissions::name='android_permission_GET_TASKS'(+0.161),True
2016-09,21,8,0,8,False,True,True,1,0.7606988549232483,0.05263157894736842,0.0,0.0,api_permissions::android_permission_READ_PHONE_STATE(+0.190); api_calls::android/location/LocationManager;->getLastKnownLocation(+0.170); app_permissions::name='android_permission_WAKE_LOCK'(+0.166); api_permissions::android_permission_ACCESS_FINE_LOCATION(+0.165); app_permissions::name='com_google_android_c2dm_permission_RECEIVE'(+0.160); providers::com_google_android_providers_gsf_permission_READ_GSERVICES(+0.158); app_permissions::name='com_google_android_providers_gsf_permission_READ_GSERVICES'(+0.158); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.154); api_calls::android/app/NotificationManager;->notify(+0.153); api_permissions::android_permission_WAKE_LOCK(+0.152),True
2016-09,22,136,0,8,False,True,True,1,0.8475857973098755,0.25,0.04411764705882353,0.03676470588235294,api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.198); interesting_calls::getSystemService(+0.196); interesting_calls::getPackageInfo(+0.195); api_permissions::android_permission_INTERNET(+0.195); intents::android_intent_action_MAIN(+0.195); intents::android_intent_category_LAUNCHER(+0.194); interesting_calls::Obfuscation(Base64)(+0.188); app_permissions::name='android_permission_INTERNET'(+0.184); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.180); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.178),True
2016-09,23,9,0,8,False,True,True,1,0.7736597657203674,0.25,0.0,0.0,interesting_calls::printStackTrace(+0.159); interesting_calls::getPackageInfo(+0.132); intents::android_intent_category_LAUNCHER(+0.130); intents::android_intent_action_MAIN(+0.130); app_permissions::name='android_permission_INTERNET'(+0.128); interesting_calls::getSystemService(+0.128); api_permissions::android_permission_INTERNET(+0.128); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.127); interesting_calls::Obfuscation(Base64)(+0.126); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.125),True
2016-09,24,8,1,7,False,True,True,1,0.738236665725708,0.0,0.0,0.0,api_calls::android/telephony/TelephonyManager;->getDeviceId(+0.125); api_permissions::android_permission_MANAGE_ACCOUNTS(+0.114); interesting_calls::Obfuscation(Base64)(+0.113); interesting_calls::getDeviceId(+0.113); api_permissions::android_permission_READ_PHONE_STATE(+0.111); api_calls::android/accounts/AccountManager;->invalidateAuthToken(+0.110); interesting_calls::HttpPost(+0.108); api_permissions::android_permission_WAKE_LOCK(+0.101); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.100); app_permissions::name='android_permission_WAKE_LOCK'(+0.100),True
2016-09,25,204,1,7,False,True,True,1,0.8531482219696045,0.5384615384615384,0.024509803921568627,0.00980392156862745,interesting_calls::getPackageInfo(+0.162); api_permissions::android_permission_WAKE_LOCK(+0.159); api_permissions::android_permission_VIBRATE(+0.158); app_permissions::name='android_permission_INTERNET'(+0.154); intents::android_intent_action_MAIN(+0.154); intents::android_intent_category_LAUNCHER(+0.153); interesting_calls::Obfuscation(Base64)(+0.153); api_permissions::android_permission_INTERNET(+0.152); interesting_calls::getSystemService(+0.152); interesting_calls::Read/Write External Storage(+0.150),True
2016-09,26,4,1,7,False,True,True,1,0.8279702067375183,0.05263157894736842,0.75,0.25,api_calls::android/content/ContentResolver;->query(+0.150); api_permissions::android_permission_RECORD_AUDIO(+0.145); api_calls::android/location/LocationManager;->getBestProvider(+0.141); api_calls::android/telephony/TelephonyManager;->getDeviceId(+0.141); interesting_calls::Obfuscation(Base64)(+0.139); api_permissions::android_permission_ACCESS_FINE_LOCATION(+0.139); interesting_calls::getDeviceId(+0.139); api_calls::org/apache/http/impl/client/DefaultHttpClient(+0.139); api_calls::android/content/Context;->startActivity(+0.138); interesting_calls::printStackTrace(+0.138),True
2016-09,27,36,1,7,False,True,True,1,0.8493310213088989,0.17647058823529413,0.4166666666666667,0.3055555555555556,intents::android_intent_category_DEFAULT(+0.141); interesting_calls::getPackageInfo(+0.132); api_permissions::android_permission_ACCESS_WIFI_STATE(+0.132); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.131); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.130); interesting_calls::Read/Write External Storage(+0.129); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.127); interesting_calls::getDeviceId(+0.127); api_permissions::android_permission_READ_PHONE_STATE(+0.126); interesting_calls::printStackTrace(+0.126),True
2016-09,28,44,1,7,False,True,True,1,0.9105305075645447,0.5384615384615384,0.0,0.0,intents::android_intent_action_MAIN(+0.241); intents::android_intent_category_LAUNCHER(+0.240); interesting_calls::getSystemService(+0.237); api_permissions::android_permission_INTERNET(+0.235); interesting_calls::Read/Write External Storage(+0.221); app_permissions::name='android_permission_INTERNET'(+0.217); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.216); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.196); api_permissions::android_permission_VIBRATE(+0.193); api_permissions::android_permission_WAKE_LOCK(+0.191),True
2016-09,29,4,2,6,False,True,True,1,0.6885986328125,0.5384615384615384,0.0,0.0,intents::android_intent_action_MAIN(+0.251); intents::android_intent_category_LAUNCHER(+0.250); interesting_calls::getSystemService(+0.235); api_permissions::android_permission_INTERNET(+0.229); app_permissions::name='android_permission_INTERNET'(+0.226); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.206); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.199); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.198); api_permissions::android_permission_WAKE_LOCK(+0.191); interesting_calls::getPackageInfo(+0.190),True
2016-09,30,11,2,6,False,True,True,1,0.8658198714256287,0.8181818181818182,0.0,0.0,api_permissions::android_permission_WAKE_LOCK(+0.238); intents::android_intent_action_MAIN(+0.238); intents::android_intent_category_LAUNCHER(+0.237); api_permissions::android_permission_CAMERA(+0.228); api_calls::android/hardware/Camera;->open(+0.228); interesting_calls::getSystemService(+0.225); api_permissions::android_permission_INTERNET(+0.220); api_permissions::android_permission_RECORD_AUDIO(+0.219); interesting_calls::Read/Write External Storage(+0.215); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.202),True
2016-09,31,5,2,6,False,True,True,1,0.8256418704986572,0.1111111111111111,0.0,0.0,api_permissions::android_permission_VIBRATE(+0.146); interesting_calls::Obfuscation(Base64)(+0.094); api_permissions::android_permission_WAKE_LOCK(+0.094); interesting_calls::getPackageInfo(+0.092); urls::https://api_twitter_com/oauth/request_token(+0.090); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.090); urls::https://api_twitter_com/oauth/access_token(+0.090); app_permissions::name='android_permission_INTERNET'(+0.088); api_permissions::android_permission_INTERNET(+0.088); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.088),True
2016-09,32,14,2,6,False,True,True,1,0.7719391584396362,0.05263157894736842,0.0,0.0,interesting_calls::Obfuscation(Base64)(+0.161); interesting_calls::Read/Write External Storage(+0.156); intents::android_intent_action_MAIN(+0.154); app_permissions::name='android_permission_INTERNET'(+0.154); interesting_calls::getSystemService(+0.154); api_permissions::android_permission_INTERNET(+0.153); intents::android_intent_category_LAUNCHER(+0.153); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.152); urls::http://www_w3_org/XML/1998/namespace(+0.150); urls::http://xmlpull_org/v1/doc/features_html(+0.150),True
2016-09,33,8,2,6,False,True,True,1,0.6791621446609497,0.1111111111111111,0.0,0.0,interesting_calls::Read/Write External Storage(+0.179); api_permissions::android_permission_READ_CONTACTS(+0.171); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.164); interesting_calls::Obfuscation(Base64)(+0.158); api_calls::android/app/NotificationManager;->notify(+0.147); interesting_calls::printStackTrace(+0.144); api_permissions::android_permission_INTERNET(+0.143); interesting_calls::getSystemService(+0.142); intents::android_intent_action_MAIN(+0.141); intents::android_intent_category_LAUNCHER(+0.141),True
2016-09,34,20,3,5,False,True,True,1,0.7993035912513733,0.05263157894736842,0.0,0.0,interesting_calls::Read/Write External Storage(+0.124); api_permissions::android_permission_WAKE_LOCK(+0.122); interesting_calls::getPackageInfo(+0.121); interesting_calls::getDeviceId(+0.118); api_permissions::android_permission_ACCESS_FINE_LOCATION(+0.117); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.117); intents::android_intent_action_MAIN(+0.115); interesting_calls::getSystemService(+0.115); api_permissions::android_permission_INTERNET(+0.114); api_permissions::android_permission_VIBRATE(+0.114),True
2016-09,35,8,3,5,False,True,True,1,0.8183395266532898,0.3333333333333333,0.0,0.0,api_permissions::android_permission_ACCESS_FINE_LOCATION(+0.182); intents::android_intent_action_MAIN(+0.173); intents::android_intent_category_LAUNCHER(+0.172); api_permissions::android_permission_INTERNET(+0.171); app_permissions::name='android_permission_INTERNET'(+0.171); interesting_calls::getSystemService(+0.170); interesting_calls::printStackTrace(+0.168); interesting_calls::getPackageInfo(+0.163); interesting_calls::HttpPost(+0.163); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.162),True
2016-09,36,12,3,5,False,True,True,1,0.7801499366760254,0.1111111111111111,0.0,0.0,intents::android_intent_action_MAIN(+0.209); intents::android_intent_category_LAUNCHER(+0.208); interesting_calls::getSystemService(+0.199); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.196); interesting_calls::printStackTrace(+0.195); api_permissions::android_permission_INTERNET(+0.193); app_permissions::name='android_permission_INTERNET'(+0.189); interesting_calls::Read/Write External Storage(+0.189); intents::android_intent_category_DEFAULT(+0.182); api_permissions::android_permission_WAKE_LOCK(+0.179),True
2016-09,38,6,3,5,False,True,True,1,0.8391039371490479,0.6666666666666666,0.0,0.0,intents::android_intent_action_MAIN(+0.290); intents::android_intent_category_LAUNCHER(+0.289); interesting_calls::getSystemService(+0.270); api_permissions::android_permission_INTERNET(+0.269); app_permissions::name='android_permission_INTERNET'(+0.256); api_calls::android/app/NotificationManager;->notify(+0.237); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.233); api_permissions::android_permission_VIBRATE(+0.218); activities::_MainActivity(+0.218); interesting_calls::getPackageInfo(+0.208),True
2016-09,39,21,4,4,False,True,True,1,0.8601570725440979,0.1111111111111111,0.0,0.0,api_permissions::android_permission_WAKE_LOCK(+0.156); api_permissions::android_permission_VIBRATE(+0.145); intents::android_intent_action_MAIN(+0.143); interesting_calls::getPackageInfo(+0.143); intents::android_intent_category_LAUNCHER(+0.142); api_permissions::android_permission_INTERNET(+0.141); interesting_calls::getSystemService(+0.141); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.140); interesting_calls::Obfuscation(Base64)(+0.138); app_permissions::name='android_permission_INTERNET'(+0.137),True
2016-09,40,7,4,4,False,True,True,1,0.7704893350601196,0.5384615384615384,0.2857142857142857,0.14285714285714285,intents::android_intent_action_MAIN(+0.258); intents::android_intent_category_LAUNCHER(+0.257); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.239); interesting_calls::getSystemService(+0.238); api_permissions::android_permission_INTERNET(+0.231); app_permissions::name='android_permission_INTERNET'(+0.225); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.207); interesting_calls::Read/Write External Storage(+0.200); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.193); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.191),True
2016-09,42,7,5,3,False,True,True,1,0.7518474459648132,0.6666666666666666,0.0,0.0,intents::android_intent_action_MAIN(+0.278); intents::android_intent_category_LAUNCHER(+0.276); interesting_calls::printStackTrace(+0.265); interesting_calls::getSystemService(+0.257); api_permissions::android_permission_INTERNET(+0.251); interesting_calls::Read/Write External Storage(+0.250); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.248); app_permissions::name='android_permission_INTERNET'(+0.233); api_permissions::android_permission_WAKE_LOCK(+0.227); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.197),True
2016-09,44,3,6,2,False,True,True,1,0.7605209350585938,0.05263157894736842,0.3333333333333333,0.0,interesting_calls::getPackageInfo(+0.143); intents::android_intent_action_MAIN(+0.137); api_permissions::android_permission_WAKE_LOCK(+0.137); intents::android_intent_category_LAUNCHER(+0.136); app_permissions::name='android_permission_INTERNET'(+0.135); api_permissions::android_permission_INTERNET(+0.135); interesting_calls::getSystemService(+0.135); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.132); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.130); api_permissions::android_permission_VIBRATE(+0.128),True
2016-09,45,8,6,2,False,True,True,1,0.8312957286834717,0.5384615384615384,0.0,0.0,intents::android_intent_action_MAIN(+0.298); intents::android_intent_category_LAUNCHER(+0.297); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.266); interesting_calls::getSystemService(+0.264); api_permissions::android_permission_INTERNET(+0.259); app_permissions::name='android_permission_INTERNET'(+0.257); interesting_calls::printStackTrace(+0.244); interesting_calls::Read/Write External Storage(+0.216); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.203); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.200),True
2016-09,46,13,7,1,False,True,True,1,0.8230782747268677,0.8181818181818182,0.07692307692307693,0.07692307692307693,intents::android_intent_action_MAIN(+0.272); intents::android_intent_category_LAUNCHER(+0.270); api_permissions::android_permission_INTERNET(+0.256); interesting_calls::getSystemService(+0.254); app_permissions::name='android_permission_INTERNET'(+0.246); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.234); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.216); interesting_calls::getPackageInfo(+0.213); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.213); activities::_MainActivity(+0.210),True
2016-09,48,9,8,0,True,True,True,1,0.7723024487495422,0.6666666666666666,0.1111111111111111,0.1111111111111111,intents::android_intent_action_MAIN(+0.221); intents::android_intent_category_LAUNCHER(+0.203); api_permissions::android_permission_INTERNET(+0.198); interesting_calls::getSystemService(+0.197); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.186); app_permissions::name='android_permission_INTERNET'(+0.185); api_permissions::android_permission_READ_CONTACTS(+0.175); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.169); interesting_calls::Read/Write External Storage(+0.167); interesting_calls::getPackageInfo(+0.164),True
2016-10,0,288,0,10,False,False,True,1,0.8630918264389038,0.3333333333333333,0.024305555555555556,0.0,interesting_calls::Obfuscation(Base64)(+0.170); interesting_calls::getPackageInfo(+0.167); api_permissions::android_permission_VIBRATE(+0.160); api_permissions::android_permission_WAKE_LOCK(+0.157); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.156); interesting_calls::getSystemService(+0.152); api_permissions::android_permission_INTERNET(+0.152); intents::android_intent_action_MAIN(+0.151); app_permissions::name='android_permission_INTERNET'(+0.151); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.150),True
2016-10,1,16,0,10,False,False,True,1,0.8938003182411194,0.5384615384615384,0.0,0.0625,intents::android_intent_action_MAIN(+0.195); intents::android_intent_category_LAUNCHER(+0.194); interesting_calls::getSystemService(+0.194); api_permissions::android_permission_INTERNET(+0.192); app_permissions::name='android_permission_INTERNET'(+0.190); api_permissions::android_permission_VIBRATE(+0.187); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.183); interesting_calls::getPackageInfo(+0.182); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.175); interesting_calls::Read/Write External Storage(+0.175),True
