month,cluster_id,n_members_current_month,cluster_birth_month_index,cluster_age,is_new,drift_detected,drift_applied,n_new_clusters_month,cos_sim_backproj_vs_member_mean,topk_bucket_overlap_vs_member_mean,malicious_rate_current_month,cluster_error_rate_current_month,top_features,analysis_only_full_labels,case_event
2016-07,39,27,4,2,False,True,True,2,0.8764963150024414,0.1111111111111111,0.07407407407407407,0.07407407407407407,api_permissions::android_permission_WAKE_LOCK(+0.158); intents::android_intent_action_MAIN(+0.150); intents::android_intent_category_LAUNCHER(+0.147); interesting_calls::getSystemService(+0.146); api_permissions::android_permission_INTERNET(+0.146); interesting_calls::getPackageInfo(+0.144); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.144); api_permissions::android_permission_VIBRATE(+0.142); app_permissions::name='android_permission_INTERNET'(+0.142); interesting_calls::Obfuscation(Base64)(+0.139),True,new_cluster
2016-08,47,33,7,0,True,True,True,2,0.905601978302002,0.8181818181818182,0.06060606060606061,0.030303030303030304,intents::android_intent_action_MAIN(+0.246); intents::android_intent_category_LAUNCHER(+0.240); api_permissions::android_permission_WAKE_LOCK(+0.238); interesting_calls::getSystemService(+0.235); api_permissions::android_permission_INTERNET(+0.228); app_permissions::name='android_permission_INTERNET'(+0.216); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.213); api_permissions::android_permission_VIBRATE(+0.197); interesting_calls::getPackageInfo(+0.197); interesting_calls::Read/Write External Storage(+0.195),True,new_cluster
2016-08,46,11,7,0,True,True,True,2,0.8396833539009094,0.6666666666666666,0.0,0.0,intents::android_intent_action_MAIN(+0.287); intents::android_intent_category_LAUNCHER(+0.285); activities::_MainActivity(+0.272); api_permissions::android_permission_INTERNET(+0.266); interesting_calls::getSystemService(+0.261); app_permissions::name='android_permission_INTERNET'(+0.255); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.232); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.217); api_calls::android/content/Context;->startActivity(+0.214); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.207),True,new_cluster
2016-08,26,10,1,6,False,True,True,2,0.7696760296821594,0.05263157894736842,0.4,0.4,api_calls::android/content/ContentResolver;->query(+0.150); api_permissions::android_permission_RECORD_AUDIO(+0.145); api_calls::android/location/LocationManager;->getBestProvider(+0.142); api_calls::android/telephony/TelephonyManager;->getDeviceId(+0.141); api_permissions::android_permission_ACCESS_FINE_LOCATION(+0.140); interesting_calls::Obfuscation(Base64)(+0.139); interesting_calls::getDeviceId(+0.139); api_calls::org/apache/http/impl/client/DefaultHttpClient(+0.138); api_calls::android/content/Context;->startActivity(+0.138); api_calls::android/app/NotificationManager;->notify(+0.138),True,new_cluster
2016-08,37,12,3,4,False,True,True,2,0.875304639339447,0.0,0.5833333333333334,0.3333333333333333,urls::https://api_weibo_com/2/statuses/hot/repost_daily_json(+0.087); interesting_calls::getPackageInfo(+0.082); intents::android_intent_category_DEFAULT(+0.081); api_permissions::android_permission_ACCESS_WIFI_STATE(+0.079); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.079); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.078); interesting_calls::getDeviceId(+0.077); app_permissions::name='android_permission_INTERNET'(+0.075); intents::android_intent_category_LAUNCHER(+0.075); intents::android_intent_action_MAIN(+0.074),True,new_cluster
2016-08,40,22,4,3,False,True,True,2,0.9235561490058899,0.8181818181818182,0.5,0.3181818181818182,intents::android_intent_action_MAIN(+0.260); intents::android_intent_category_LAUNCHER(+0.258); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.240); interesting_calls::getSystemService(+0.239); api_permissions::android_permission_INTERNET(+0.232); app_permissions::name='android_permission_INTERNET'(+0.226); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.208); interesting_calls::Read/Write External Storage(+0.199); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.194); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.192),True,new_cluster
2016-08,27,135,1,6,False,True,True,2,0.8537746667861938,0.42857142857142855,0.32592592592592595,0.28888888888888886,intents::android_intent_category_DEFAULT(+0.141); interesting_calls::getPackageInfo(+0.131); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.131); api_permissions::android_permission_ACCESS_WIFI_STATE(+0.131); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.130); interesting_calls::Read/Write External Storage(+0.128); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.127); interesting_calls::getDeviceId(+0.126); api_permissions::android_permission_READ_PHONE_STATE(+0.126); interesting_calls::printStackTrace(+0.126),True,new_cluster
2016-08,29,7,2,5,False,True,True,2,0.8464022278785706,0.42857142857142855,0.2857142857142857,0.2857142857142857,intents::android_intent_action_MAIN(+0.252); intents::android_intent_category_LAUNCHER(+0.251); interesting_calls::getSystemService(+0.235); api_permissions::android_permission_INTERNET(+0.230); app_permissions::name='android_permission_INTERNET'(+0.226); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.206); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.200); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.197); api_permissions::android_permission_WAKE_LOCK(+0.191); interesting_calls::getPackageInfo(+0.190),True,new_cluster
2016-08,14,140,0,8,False,True,True,2,0.951337993144989,0.5384615384615384,0.39285714285714285,0.22857142857142856,app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.190); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.187); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.183); intents::android_intent_action_MAIN(+0.183); intents::android_intent_category_LAUNCHER(+0.183); app_permissions::name='android_permission_INTERNET'(+0.182); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.181); interesting_calls::printStackTrace(+0.177); interesting_calls::getSystemService(+0.175); interesting_calls::getPackageInfo(+0.173),True,new_cluster
2016-08,6,105,0,8,False,True,True,2,0.9667298197746277,0.8181818181818182,0.17142857142857143,0.12380952380952381,intents::android_intent_action_MAIN(+0.234); intents::android_intent_category_LAUNCHER(+0.233); interesting_calls::getSystemService(+0.232); api_permissions::android_permission_INTERNET(+0.230); app_permissions::name='android_permission_INTERNET'(+0.216); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.215); interesting_calls::Read/Write External Storage(+0.210); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.194); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.185); api_permissions::android_permission_WAKE_LOCK(+0.184),True,new_cluster
2016-08,30,60,2,5,False,True,True,2,0.9334396719932556,0.6666666666666666,0.2833333333333333,0.11666666666666667,intents::android_intent_action_MAIN(+0.238); api_permissions::android_permission_WAKE_LOCK(+0.237); intents::android_intent_category_LAUNCHER(+0.237); api_permissions::android_permission_CAMERA(+0.228); api_calls::android/hardware/Camera;->open(+0.228); interesting_calls::getSystemService(+0.224); api_permissions::android_permission_INTERNET(+0.220); api_permissions::android_permission_RECORD_AUDIO(+0.218); interesting_calls::Read/Write External Storage(+0.215); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.202),True,new_cluster
2016-09,48,9,8,0,True,True,True,1,0.7723024487495422,0.6666666666666666,0.1111111111111111,0.1111111111111111,intents::android_intent_action_MAIN(+0.221); intents::android_intent_category_LAUNCHER(+0.203); api_permissions::android_permission_INTERNET(+0.198); interesting_calls::getSystemService(+0.197); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.186); app_permissions::name='android_permission_INTERNET'(+0.185); api_permissions::android_permission_READ_CONTACTS(+0.175); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.169); interesting_calls::Read/Write External Storage(+0.167); interesting_calls::getPackageInfo(+0.164),True,new_cluster
2016-09,27,36,1,7,False,True,True,1,0.8493310213088989,0.17647058823529413,0.4166666666666667,0.3055555555555556,intents::android_intent_category_DEFAULT(+0.141); interesting_calls::getPackageInfo(+0.132); api_permissions::android_permission_ACCESS_WIFI_STATE(+0.132); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.131); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.130); interesting_calls::Read/Write External Storage(+0.129); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.127); interesting_calls::getDeviceId(+0.127); api_permissions::android_permission_READ_PHONE_STATE(+0.126); interesting_calls::printStackTrace(+0.126),True,new_cluster
2016-09,26,4,1,7,False,True,True,1,0.8279702067375183,0.05263157894736842,0.75,0.25,api_calls::android/content/ContentResolver;->query(+0.150); api_permissions::android_permission_RECORD_AUDIO(+0.145); api_calls::android/location/LocationManager;->getBestProvider(+0.141); api_calls::android/telephony/TelephonyManager;->getDeviceId(+0.141); interesting_calls::Obfuscation(Base64)(+0.139); api_permissions::android_permission_ACCESS_FINE_LOCATION(+0.139); interesting_calls::getDeviceId(+0.139); api_calls::org/apache/http/impl/client/DefaultHttpClient(+0.139); api_calls::android/content/Context;->startActivity(+0.138); interesting_calls::printStackTrace(+0.138),True,new_cluster
2016-09,11,23,0,9,False,True,True,1,0.8598073124885559,0.42857142857142855,0.21739130434782608,0.21739130434782608,interesting_calls::getPackageInfo(+0.209); app_permissions::name='android_permission_INTERNET'(+0.206); interesting_calls::Cipher(AES/CBC/PKCS5Padding)(+0.204); intents::android_intent_action_MAIN(+0.203); intents::android_intent_category_LAUNCHER(+0.203); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.202); interesting_calls::Obfuscation(Base64)(+0.202); interesting_calls::getSystemService(+0.202); api_permissions::android_permission_INTERNET(+0.201); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.201),True,new_cluster
2016-09,14,48,0,9,False,True,True,1,0.9129424691200256,0.42857142857142855,0.4375,0.16666666666666666,app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.190); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.187); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.183); intents::android_intent_action_MAIN(+0.183); intents::android_intent_category_LAUNCHER(+0.183); app_permissions::name='android_permission_INTERNET'(+0.182); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.181); interesting_calls::printStackTrace(+0.177); interesting_calls::getSystemService(+0.175); interesting_calls::getPackageInfo(+0.173),True,new_cluster
2016-09,40,7,4,4,False,True,True,1,0.7704893350601196,0.5384615384615384,0.2857142857142857,0.14285714285714285,intents::android_intent_action_MAIN(+0.258); intents::android_intent_category_LAUNCHER(+0.257); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.239); interesting_calls::getSystemService(+0.238); api_permissions::android_permission_INTERNET(+0.231); app_permissions::name='android_permission_INTERNET'(+0.225); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.207); interesting_calls::Read/Write External Storage(+0.200); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.193); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.191),True,new_cluster
2016-09,46,13,7,1,False,True,True,1,0.8230782747268677,0.8181818181818182,0.07692307692307693,0.07692307692307693,intents::android_intent_action_MAIN(+0.272); intents::android_intent_category_LAUNCHER(+0.270); api_permissions::android_permission_INTERNET(+0.256); interesting_calls::getSystemService(+0.254); app_permissions::name='android_permission_INTERNET'(+0.246); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.234); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.216); interesting_calls::getPackageInfo(+0.213); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.213); activities::_MainActivity(+0.210),True,new_cluster
2016-09,6,27,0,9,False,True,True,1,0.9386757612228394,0.8181818181818182,0.037037037037037035,0.037037037037037035,intents::android_intent_action_MAIN(+0.234); intents::android_intent_category_LAUNCHER(+0.233); interesting_calls::getSystemService(+0.232); api_permissions::android_permission_INTERNET(+0.230); app_permissions::name='android_permission_INTERNET'(+0.216); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.215); interesting_calls::Read/Write External Storage(+0.210); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.194); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.185); api_permissions::android_permission_WAKE_LOCK(+0.184),True,new_cluster
2016-09,22,136,0,8,False,True,True,1,0.8475857973098755,0.25,0.04411764705882353,0.03676470588235294,api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.198); interesting_calls::getSystemService(+0.196); interesting_calls::getPackageInfo(+0.195); api_permissions::android_permission_INTERNET(+0.195); intents::android_intent_action_MAIN(+0.195); intents::android_intent_category_LAUNCHER(+0.194); interesting_calls::Obfuscation(Base64)(+0.188); app_permissions::name='android_permission_INTERNET'(+0.184); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.180); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.178),True,new_cluster
2016-09,20,75,0,8,False,True,True,1,0.7838109731674194,0.6666666666666666,0.9733333333333334,0.02666666666666667,app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.363); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.290); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.268); interesting_calls::printStackTrace(+0.231); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.216); app_permissions::name='android_permission_INTERNET'(+0.203); intents::android_intent_action_MAIN(+0.193); app_permissions::name='android_permission_WAKE_LOCK'(+0.192); intents::android_intent_category_LAUNCHER(+0.191); app_permissions::name='android_permission_GET_TASKS'(+0.161),True,new_cluster
2016-10,49,6,9,0,True,False,True,1,0.8213462829589844,0.6666666666666666,0.16666666666666666,0.3333333333333333,intents::android_intent_category_LAUNCHER(+0.272); intents::android_intent_action_MAIN(+0.272); interesting_calls::getSystemService(+0.236); app_permissions::name='android_permission_INTERNET'(+0.236); api_permissions::android_permission_INTERNET(+0.234); activities::_MainActivity(+0.214); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.206); interesting_calls::printStackTrace(+0.195); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.192); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.183),True,new_cluster
2016-10,26,6,1,8,False,False,True,1,0.7051694393157959,0.05263157894736842,1.0,0.8333333333333334,api_calls::android/content/ContentResolver;->query(+0.150); api_permissions::android_permission_RECORD_AUDIO(+0.146); interesting_calls::Obfuscation(Base64)(+0.141); api_calls::android/location/LocationManager;->getBestProvider(+0.141); interesting_calls::getDeviceId(+0.141); api_calls::android/telephony/TelephonyManager;->getDeviceId(+0.141); api_permissions::android_permission_ACCESS_FINE_LOCATION(+0.140); api_calls::org/apache/http/impl/client/DefaultHttpClient(+0.139); api_permissions::android_permission_MANAGE_ACCOUNTS(+0.139); api_calls::android/content/Context;->startActivity(+0.138),True,new_cluster
2016-10,14,18,0,10,False,False,True,1,0.8674492835998535,0.6666666666666666,0.2777777777777778,0.3333333333333333,app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.190); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.187); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.183); intents::android_intent_action_MAIN(+0.183); intents::android_intent_category_LAUNCHER(+0.183); app_permissions::name='android_permission_INTERNET'(+0.182); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.181); interesting_calls::printStackTrace(+0.177); interesting_calls::getSystemService(+0.175); interesting_calls::getPackageInfo(+0.173),True,new_cluster
2016-10,11,22,0,10,False,False,True,1,0.8520022034645081,0.25,0.22727272727272727,0.2727272727272727,interesting_calls::getPackageInfo(+0.209); app_permissions::name='android_permission_INTERNET'(+0.206); interesting_calls::Cipher(AES/CBC/PKCS5Padding)(+0.204); intents::android_intent_action_MAIN(+0.203); intents::android_intent_category_LAUNCHER(+0.203); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.203); interesting_calls::Obfuscation(Base64)(+0.202); interesting_calls::getSystemService(+0.202); api_permissions::android_permission_INTERNET(+0.201); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.201),True,new_cluster
2016-10,45,5,6,3,False,False,True,1,0.7972424626350403,0.5384615384615384,0.0,0.2,intents::android_intent_action_MAIN(+0.298); intents::android_intent_category_LAUNCHER(+0.297); interesting_calls::getSystemService(+0.264); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.262); api_permissions::android_permission_INTERNET(+0.260); app_permissions::name='android_permission_INTERNET'(+0.258); interesting_calls::printStackTrace(+0.243); interesting_calls::Read/Write External Storage(+0.214); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.205); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.201),True,new_cluster
2016-10,46,28,7,2,False,False,True,1,0.7655949592590332,0.42857142857142855,0.17857142857142858,0.17857142857142858,intents::android_intent_action_MAIN(+0.251); intents::android_intent_category_LAUNCHER(+0.250); interesting_calls::getSystemService(+0.240); api_permissions::android_permission_INTERNET(+0.240); app_permissions::name='android_permission_INTERNET'(+0.230); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.230); interesting_calls::getPackageInfo(+0.214); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.212); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.207); interesting_calls::Obfuscation(Base64)(+0.190),True,new_cluster
2016-10,32,8,2,7,False,False,True,1,0.8617439866065979,0.25,0.0,0.125,interesting_calls::Obfuscation(Base64)(+0.161); interesting_calls::Read/Write External Storage(+0.156); intents::android_intent_action_MAIN(+0.154); interesting_calls::getSystemService(+0.154); app_permissions::name='android_permission_INTERNET'(+0.154); api_permissions::android_permission_INTERNET(+0.153); intents::android_intent_category_LAUNCHER(+0.153); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.152); urls::http://xmlpull_org/v1/doc/features_html(+0.150); urls::http://www_w3_org/XML/1998/namespace(+0.150),True,new_cluster
2016-10,6,10,0,10,False,False,True,1,0.9079381823539734,0.5384615384615384,0.1,0.1,intents::android_intent_action_MAIN(+0.234); intents::android_intent_category_LAUNCHER(+0.233); interesting_calls::getSystemService(+0.232); api_permissions::android_permission_INTERNET(+0.230); app_permissions::name='android_permission_INTERNET'(+0.216); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.215); interesting_calls::Read/Write External Storage(+0.210); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.194); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.185); api_permissions::android_permission_WAKE_LOCK(+0.184),True,new_cluster
2016-10,27,10,1,8,False,False,True,1,0.7822307348251343,0.17647058823529413,0.9,0.1,intents::android_intent_category_DEFAULT(+0.141); interesting_calls::getPackageInfo(+0.132); api_permissions::android_permission_ACCESS_WIFI_STATE(+0.132); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.132); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.130); interesting_calls::Read/Write External Storage(+0.129); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.127); interesting_calls::getDeviceId(+0.127); api_permissions::android_permission_READ_PHONE_STATE(+0.126); interesting_calls::printStackTrace(+0.126),True,new_cluster
2016-10,1,16,0,10,False,False,True,1,0.8938003182411194,0.5384615384615384,0.0,0.0625,intents::android_intent_action_MAIN(+0.195); intents::android_intent_category_LAUNCHER(+0.194); interesting_calls::getSystemService(+0.194); api_permissions::android_permission_INTERNET(+0.192); app_permissions::name='android_permission_INTERNET'(+0.190); api_permissions::android_permission_VIBRATE(+0.187); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.183); interesting_calls::getPackageInfo(+0.182); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.175); interesting_calls::Read/Write External Storage(+0.175),True,new_cluster
2016-11,50,3,10,0,True,False,False,1,0.7665035128593445,0.3333333333333333,0.0,0.0,interesting_calls::HttpPost(+0.196); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.184); interesting_calls::getPackageInfo(+0.181); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.180); api_permissions::android_permission_ACCESS_FINE_LOCATION(+0.173); api_permissions::android_permission_INTERNET(+0.172); interesting_calls::getSystemService(+0.171); intents::android_intent_action_MAIN(+0.167); interesting_calls::Obfuscation(Base64)(+0.167); intents::android_intent_category_LAUNCHER(+0.166),True,new_cluster
2016-11,11,3,0,11,False,False,False,1,0.815425455570221,0.17647058823529413,0.6666666666666666,0.6666666666666666,interesting_calls::getPackageInfo(+0.209); app_permissions::name='android_permission_INTERNET'(+0.206); interesting_calls::Cipher(AES/CBC/PKCS5Padding)(+0.204); intents::android_intent_action_MAIN(+0.203); intents::android_intent_category_LAUNCHER(+0.203); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.203); interesting_calls::Obfuscation(Base64)(+0.202); interesting_calls::getSystemService(+0.202); api_permissions::android_permission_INTERNET(+0.201); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.201),True,new_cluster
2016-11,14,3,0,11,False,False,False,1,0.5574254989624023,0.1111111111111111,0.0,0.3333333333333333,app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.190); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.187); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.183); intents::android_intent_action_MAIN(+0.183); intents::android_intent_category_LAUNCHER(+0.183); app_permissions::name='android_permission_INTERNET'(+0.182); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.181); interesting_calls::printStackTrace(+0.177); interesting_calls::getSystemService(+0.175); interesting_calls::getPackageInfo(+0.173),True,new_cluster
2016-11,22,18,0,10,False,False,False,1,0.844478189945221,0.3333333333333333,0.1111111111111111,0.05555555555555555,api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.198); interesting_calls::getSystemService(+0.196); interesting_calls::getPackageInfo(+0.196); api_permissions::android_permission_INTERNET(+0.195); intents::android_intent_action_MAIN(+0.195); intents::android_intent_category_LAUNCHER(+0.194); interesting_calls::Obfuscation(Base64)(+0.188); app_permissions::name='android_permission_INTERNET'(+0.184); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.180); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.178),True,new_cluster
2016-11,0,79,0,11,False,False,False,1,0.8455929756164551,0.25,0.11392405063291139,0.05063291139240506,interesting_calls::Obfuscation(Base64)(+0.170); interesting_calls::getPackageInfo(+0.167); api_permissions::android_permission_VIBRATE(+0.160); api_permissions::android_permission_WAKE_LOCK(+0.157); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.156); interesting_calls::getSystemService(+0.152); api_permissions::android_permission_INTERNET(+0.152); intents::android_intent_action_MAIN(+0.151); app_permissions::name='android_permission_INTERNET'(+0.151); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.150),True,new_cluster
2016-11,25,35,1,9,False,False,False,1,0.8460493087768555,0.42857142857142855,0.05714285714285714,0.02857142857142857,interesting_calls::getPackageInfo(+0.162); api_permissions::android_permission_WAKE_LOCK(+0.160); api_permissions::android_permission_VIBRATE(+0.158); app_permissions::name='android_permission_INTERNET'(+0.155); intents::android_intent_action_MAIN(+0.155); intents::android_intent_category_LAUNCHER(+0.153); interesting_calls::Obfuscation(Base64)(+0.153); interesting_calls::getSystemService(+0.152); api_permissions::android_permission_INTERNET(+0.152); interesting_calls::Read/Write External Storage(+0.150),True,new_cluster
2016-11,46,11,7,3,False,False,False,1,0.7917493581771851,0.17647058823529413,0.0,0.0,intents::android_intent_action_MAIN(+0.247); intents::android_intent_category_LAUNCHER(+0.246); interesting_calls::getSystemService(+0.239); api_permissions::android_permission_INTERNET(+0.238); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.231); app_permissions::name='android_permission_INTERNET'(+0.227); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.215); interesting_calls::getPackageInfo(+0.215); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.207); interesting_calls::Obfuscation(Base64)(+0.192),True,new_cluster
2016-11,3,9,0,11,False,False,False,1,0.9467654228210449,0.25,0.0,0.0,urls::http://plus_google_com/(+0.163); interesting_calls::getSystemService(+0.158); urls::http://schemas_android_com/apk/lib/com_google_android_gms_plus(+0.158); api_permissions::android_permission_INTERNET(+0.158); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.158); intents::android_intent_action_MAIN(+0.158); api_permissions::android_permission_VIBRATE(+0.157); urls::https://www_googleapis_com/auth/games_firstparty(+0.157); intents::android_intent_category_LAUNCHER(+0.157); urls::https://www_googleapis_com/auth/games(+0.157),True,new_cluster
2016-11,7,7,0,11,False,False,False,1,0.9572224617004395,0.1111111111111111,0.0,0.0,api_permissions::android_permission_READ_CONTACTS(+0.148); urls::https://www_googletagmanager_com(+0.148); urls::http://hostname/?(+0.148); urls::http://www_google_com(+0.146); interesting_calls::getSystemService(+0.146); urls::http://media_admob_com/mraid/v1/mraid_app_interstitial_js(+0.146); urls::http://media_admob_com/mraid/v1/mraid_app_banner_js(+0.146); urls::http://media_admob_com/mraid/v1/mraid_app_expanded_banner_js(+0.146); urls::https://www_googleapis_com/auth/drive_appdata(+0.146); urls::https://www_googleapis_com/auth/drive_file(+0.146),True,new_cluster
2016-11,4,5,0,11,False,False,False,1,0.8366525173187256,0.42857142857142855,0.0,0.0,api_permissions::android_permission_WAKE_LOCK(+0.276); interesting_calls::Read/Write External Storage(+0.266); api_calls::android/os/PowerManager$WakeLock;->acquire(+0.260); interesting_calls::getSystemService(+0.260); intents::android_intent_action_MAIN(+0.257); api_permissions::android_permission_INTERNET(+0.257); intents::android_intent_category_LAUNCHER(+0.256); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.245); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.244); api_calls::android/content/Context;->startActivity(+0.239),True,new_cluster
2017-01,51,26,12,0,True,False,False,1,0.7288927435874939,0.6666666666666666,0.07692307692307693,0.11538461538461539,intents::android_intent_action_MAIN(+0.299); intents::android_intent_category_LAUNCHER(+0.289); interesting_calls::getSystemService(+0.257); api_permissions::android_permission_INTERNET(+0.253); app_permissions::name='android_permission_INTERNET'(+0.241); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.204); interesting_calls::Read/Write External Storage(+0.200); api_permissions::android_permission_WAKE_LOCK(+0.189); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.187); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.184),True,new_cluster
2017-01,38,35,3,7,False,False,False,1,0.703300952911377,0.6666666666666666,0.0,0.7428571428571429,intents::android_intent_action_MAIN(+0.286); intents::android_intent_category_LAUNCHER(+0.285); api_permissions::android_permission_INTERNET(+0.270); interesting_calls::getSystemService(+0.269); app_permissions::name='android_permission_INTERNET'(+0.263); api_calls::android/app/NotificationManager;->notify(+0.242); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.236); api_permissions::android_permission_VIBRATE(+0.218); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.217); interesting_calls::getPackageInfo(+0.214),True,new_cluster
