f1,tpr,fpr,fpr_at_tpr90,auc_roc,auc_pr,month,method,updated,total,time_sec,n_clusters,n_new_clusters,n_pruned,drift_score,ks_stat,ks_score,confidence_shift_score,novelty_score,ks_pvalue,drift_detected,emergency_flag,drift_applied,use_drift_score,selection_strategy,actual_frac,loss_mode,loss_before,loss_after,loss_delta,mal_rate_selected
0.7350407851336704,0.37026239067055394,0.009490940465918895,0.15415588150704632,0.9210580818053833,0.713967937985939,2016-01,Static,0,3820,1.7626,,,,,,,,,,,,,,,,,,,,
0.7325664958532623,0.36477987421383645,0.009093205354887599,0.4508714321798434,0.886052160430577,0.6993526175173296,2016-02,Static,0,4436,1.9932,,,,,,,,,,,,,,,,,,,,
0.7100652587772225,0.32125984251968503,0.008248840006874033,0.27874205189895174,0.8987583438992277,0.6831521574009712,2016-03,Static,0,6454,3.0615,,,,,,,,,,,,,,,,,,,,
0.6891363446132509,0.2826797385620915,0.007536504945831371,0.32642487046632124,0.8994112875170479,0.664722714926541,2016-04,Static,0,6981,3.4352,,,,,,,,,,,,,,,,,,,,
0.7305445497833962,0.35176991150442477,0.006419753086419753,0.6081481481481481,0.863758057467497,0.6906738210146548,2016-05,Static,0,4502,2.3902,,,,,,,,,,,,,,,,,,,,
0.7280260953892268,0.35251798561151076,0.008193801211257571,0.8692554328464553,0.8376681625842896,0.6298478091298807,2016-06,Static,0,3085,1.6522,,,,,,,,,,,,,,,,,,,,
0.7670272362518347,0.42613636363636365,0.007933884297520661,0.5857851239669422,0.8774121900826447,0.7298336545948032,2016-07,Static,0,3377,1.8815,,,,,,,,,,,,,,,,,,,,
0.7269503952914182,0.3475177304964539,0.006962932623387262,0.5822240425967643,0.873040313549832,0.6957900627503948,2016-08,Static,0,5447,2.9504,,,,,,,,,,,,,,,,,,,,
0.682555317503356,0.2702702702702703,0.006531204644412192,0.7104499274310595,0.857362805476013,0.635199248857438,2016-09,Static,0,1526,0.8988,,,,,,,,,,,,,,,,,,,,
0.7200882128417541,0.3333333333333333,0.006596306068601583,0.9340369393139841,0.7777452034268216,0.5633883790752097,2016-10,Static,0,839,0.5065,,,,,,,,,,,,,,,,,,,,
0.7207957436965071,0.34782608695652173,0.010526315789473684,0.9263157894736842,0.7475972540045767,0.5197865133482459,2016-11,Static,0,213,0.1277,,,,,,,,,,,,,,,,,,,,
0.5862884160756501,0.125,0.0,0.7611940298507462,0.7705223880597015,0.44080756595870196,2016-12,Static,0,75,0.0437,,,,,,,,,,,,,,,,,,,,
0.5699219619892225,0.11666666666666667,0.0096,0.7282,0.7417111666666667,0.33374164179426263,2017-01,Static,0,5600,2.4912,,,,,,,,,,,,,,,,,,,,
0.6088577129722844,0.16666666666666666,0.0084,0.8242,0.7620636666666666,0.4051600909422498,2017-02,Static,0,5600,2.9165,,,,,,,,,,,,,,,,,,,,
0.5440727008644707,0.085,0.0102,0.8774,0.7257866666666667,0.3061429697931317,2017-03,Static,0,5600,2.5005,,,,,,,,,,,,,,,,,,,,
0.5372786417562536,0.085,0.0194,0.6792,0.7552653333333335,0.3071888156083066,2017-04,Static,0,5600,2.5101,,,,,,,,,,,,,,,,,,,,
0.5541969175901159,0.10166666666666667,0.0142,0.4808,0.7578391666666667,0.29061758006216526,2017-05,Static,0,5600,2.2154,,,,,,,,,,,,,,,,,,,,
0.6224895023052175,0.185,0.008,0.5518,0.7766886666666667,0.394006674778013,2017-06,Static,0,5600,2.2762,,,,,,,,,,,,,,,,,,,,
0.6950378609178339,0.2966666666666667,0.0082,0.4514,0.8306616666666666,0.5250098289017929,2017-07,Static,0,5600,2.3665,,,,,,,,,,,,,,,,,,,,
0.6733138360885578,0.26,0.0076,0.437,0.8140365,0.4877778937461046,2017-08,Static,0,5600,2.3035,,,,,,,,,,,,,,,,,,,,
0.6813045415490876,0.285,0.0126,0.428,0.8321045,0.4916304159720841,2017-09,Static,0,5600,2.3651,,,,,,,,,,,,,,,,,,,,
0.6853729133596806,0.29333333333333333,0.0132,0.42171891891891894,0.842616,0.5021640715668276,2017-10,Static,0,5600,2.5534,,,,,,,,,,,,,,,,,,,,
0.6711632811600025,0.265,0.0112,0.6134,0.8056426666666667,0.4633796822728936,2017-11,Static,0,5600,2.5303,,,,,,,,,,,,,,,,,,,,
0.6626157161613905,0.26166666666666666,0.0158,0.4322,0.8029468333333334,0.41817864874007393,2017-12,Static,0,5600,2.4465,,,,,,,,,,,,,,,,,,,,
0.6745068060912367,0.2833333333333333,0.0166,0.469,0.7854999999999999,0.40913071791539235,2018-01,Static,0,5600,2.555,,,,,,,,,,,,,,,,,,,,
0.6408918776051371,0.23333333333333334,0.019,0.7674,0.7591816666666668,0.35389895897302087,2018-02,Static,0,5600,2.5411,,,,,,,,,,,,,,,,,,,,
0.5807839320297028,0.31666666666666665,0.1258,0.465,0.7658491666666667,0.2853487270655649,2018-03,Static,0,5600,2.7519,,,,,,,,,,,,,,,,,,,,
0.6347268747663537,0.265,0.0398,0.3272,0.8505148333333333,0.41329891577243016,2018-04,Static,0,5600,2.5163,,,,,,,,,,,,,,,,,,,,
0.6195174853075314,0.22333333333333333,0.032,0.4704,0.7799661666666666,0.34134664801362163,2018-05,Static,0,5600,2.3765,,,,,,,,,,,,,,,,,,,,
0.7000756766381766,0.30833333333333335,0.0094,0.349,0.8871781666666666,0.6044142035399243,2018-06,Static,0,5600,2.4135,,,,,,,,,,,,,,,,,,,,
0.7014522761074334,0.31666666666666665,0.0116,0.3408,0.8884701666666667,0.5864132086961578,2018-07,Static,0,5600,3.1298,,,,,,,,,,,,,,,,,,,,
0.6962248785361178,0.305,0.0106,0.3342,0.8896365,0.613936223117887,2018-08,Static,0,5600,2.7213,,,,,,,,,,,,,,,,,,,,
0.695987794193178,0.2966666666666667,0.0076,0.2486,0.9099229999999999,0.6738367357205242,2018-09,Static,0,5600,2.9015,,,,,,,,,,,,,,,,,,,,
0.5673503920551546,0.1111111111111111,0.009,0.6008,0.8059548387096774,0.3953905759172097,2018-10,Static,0,5558,2.8674,,,,,,,,,,,,,,,,,,,,
0.5491402391758383,0.09382151029748284,0.0174,0.459,0.8334594965675057,0.3037033192582754,2018-11,Static,0,5437,2.9731,,,,,,,,,,,,,,,,,,,,
0.5177242112725984,0.05263157894736842,0.021176470588235293,0.7270588235294118,0.7509907120743033,0.16339135262087917,2018-12,Static,0,907,0.718,,,,,,,,,,,,,,,,,,,,
0.7709800981715387,0.7638483965014577,0.07937877480586712,0.18723037100949094,0.9197978217541176,0.6310554797830784,2016-01,PeriodicRetraining,34644,3820,13.9961,,,,,,,,,,,,,,,,,,,,
0.7892205826731682,0.4549266247379455,0.003788835564536499,0.37206365243748424,0.9058687500761209,0.773623617071315,2016-02,PeriodicRetraining,36936,4436,14.9661,,,,,,,,,,,,,,,,,,,,
0.9033120574394159,0.8110236220472441,0.01684138168070115,0.0596322392163602,0.9588754189709787,0.8666457246837262,2016-03,PeriodicRetraining,39597,6454,17.6449,,,,,,,,,,,,,,,,,,,,
0.7651505356050536,0.39052287581699346,0.0006280420788192808,0.1653320772491757,0.9459225753419598,0.8230488729220928,2016-04,PeriodicRetraining,43470,6981,19.3717,,,,,,,,,,,,,,,,,,,,
0.8847871150231217,0.6570796460176991,0.0009876543209876543,0.1385185185185185,0.9478679121599476,0.884897424351882,2016-05,PeriodicRetraining,47658,4502,20.3424,,,,,,,,,,,,,,,,,,,,
0.8920729839152826,0.7194244604316546,0.007481296758104738,0.25757035981474885,0.9275930164311728,0.8174941935359727,2016-06,PeriodicRetraining,50359,3085,21.6043,,,,,,,,,,,,,,,,,,,,
0.873752014200712,0.6505681818181818,0.004628099173553719,0.11900826446280992,0.9382860631104433,0.8584227455053728,2016-07,PeriodicRetraining,52210,3377,22.2801,,,,,,,,,,,,,,,,,,,,
0.8873154271098449,0.7943262411347518,0.022731927093999592,0.16956788859307803,0.9336197518384087,0.8434109470349717,2016-08,PeriodicRetraining,54237,5447,24.2196,,,,,,,,,,,,,,,,,,,,
0.9043979451196592,0.7702702702702703,0.010159651669085631,0.18722786647314948,0.9559560467579336,0.8510704139913386,2016-09,PeriodicRetraining,57505,1526,24.2557,,,,,,,,,,,,,,,,,,,,
0.8302599959537544,0.5555555555555556,0.006596306068601583,0.1662269129287599,0.9605931789309098,0.8054756215556163,2016-10,PeriodicRetraining,58420,839,23.6987,,,,,,,,,,,,,,,,,,,,
0.8447624726694494,0.6086956521739131,0.010526315789473684,0.5894736842105263,0.8189931350114417,0.6817130887472801,2016-11,PeriodicRetraining,58924,213,23.7668,,,,,,,,,,,,,,,,,,,,
0.5862884160756501,0.125,0.0,0.7164179104477612,0.75,0.4925740203083953,2016-12,PeriodicRetraining,59052,75,23.8019,,,,,,,,,,,,,,,,,,,,
0.7709229511167898,0.4866666666666667,0.022,0.2874,0.8711258333333333,0.6001211606130301,2017-01,PeriodicRetraining,59097,5600,26.1787,,,,,,,,,,,,,,,,,,,,
0.8897326127314993,0.7083333333333334,0.0074,0.0156,0.9722223333333333,0.9065164441057745,2017-02,PeriodicRetraining,62457,5600,28.1812,,,,,,,,,,,,,,,,,,,,
0.8097330729166667,0.5216666666666666,0.0094,0.0638,0.9401871666666667,0.814610979930055,2017-03,PeriodicRetraining,65817,5600,30.457,,,,,,,,,,,,,,,,,,,,
0.931787366785735,0.8016666666666666,0.0032,0.0138,0.9545913333333333,0.9157598491980744,2017-04,PeriodicRetraining,69177,5600,31.8272,,,,,,,,,,,,,,,,,,,,
0.8642733744356352,0.6383333333333333,0.0068,0.2606,0.9282575,0.8228430422376279,2017-05,PeriodicRetraining,72537,5600,33.083,,,,,,,,,,,,,,,,,,,,
0.733243485029801,0.35,0.004,0.576,0.8481775,0.7142710676258985,2017-06,PeriodicRetraining,75897,5600,34.0635,,,,,,,,,,,,,,,,,,,,
0.8726808094902165,0.7966666666666666,0.0316,0.2688,0.9239265,0.8103408709378743,2017-07,PeriodicRetraining,79257,5600,35.8856,,,,,,,,,,,,,,,,,,,,
0.8586511931454713,0.5983333333333334,0.0018,0.1026,0.9380848333333334,0.871617059113203,2017-08,PeriodicRetraining,82617,5600,37.188,,,,,,,,,,,,,,,,,,,,
0.8271048576885176,0.62,0.022,0.0526,0.9699736666666667,0.8020800208233091,2017-09,PeriodicRetraining,85977,5600,38.4454,,,,,,,,,,,,,,,,,,,,
0.8838906581740976,0.76,0.0192,0.0272,0.9713953333333334,0.8635749716211538,2017-10,PeriodicRetraining,89337,5600,40.33,,,,,,,,,,,,,,,,,,,,
0.9485113622585708,0.8766666666666667,0.0066,0.0104,0.9781795,0.9354007892742565,2017-11,PeriodicRetraining,92697,5600,41.4851,,,,,,,,,,,,,,,,,,,,
0.8665129044375417,0.965,0.0654,0.014,0.974953,0.9139968638136687,2017-12,PeriodicRetraining,96057,5600,42.4987,,,,,,,,,,,,,,,,,,,,
0.8837722349325515,0.845,0.034,0.036,0.9615288333333333,0.7660161250306178,2018-01,PeriodicRetraining,99417,5600,43.8529,,,,,,,,,,,,,,,,,,,,
0.9187154960817412,0.8766666666666667,0.0208,0.0268,0.9783091666666668,0.8704269037713531,2018-02,PeriodicRetraining,102777,5600,45.2399,,,,,,,,,,,,,,,,,,,,
0.7114508453984003,0.8266666666666667,0.1616,0.1812,0.8689023333333332,0.4722620632625758,2018-03,PeriodicRetraining,106137,5600,46.5542,,,,,,,,,,,,,,,,,,,,
0.8776742239958585,0.6816666666666666,0.0084,0.2342,0.9407913333333333,0.8256827128539339,2018-04,PeriodicRetraining,109497,5600,48.4962,,,,,,,,,,,,,,,,,,,,
0.9465199017717311,0.89,0.0094,0.0104,0.9690494999999999,0.9108498921282816,2018-05,PeriodicRetraining,112857,5600,50.8114,,,,,,,,,,,,,,,,,,,,
0.9265199638774613,0.95,0.028,0.0148,0.9819703333333333,0.9169670293595846,2018-06,PeriodicRetraining,116217,5600,52.4707,,,,,,,,,,,,,,,,,,,,
0.9048470569364626,0.8116666666666666,0.0174,0.0376,0.9642626666666667,0.8872221049639694,2018-07,PeriodicRetraining,119577,5600,50.8426,,,,,,,,,,,,,,,,,,,,
0.90235600331087,0.8016666666666666,0.017,0.0542,0.9553556666666667,0.8384908481480539,2018-08,PeriodicRetraining,122937,5600,51.7104,,,,,,,,,,,,,,,,,,,,
0.9394659832268077,0.8783333333333333,0.011,0.0126,0.9769333333333333,0.9252505342245491,2018-09,PeriodicRetraining,126297,5600,52.9887,,,,,,,,,,,,,,,,,,,,
0.8534314539223251,0.7383512544802867,0.0298,0.339,0.9038657706093189,0.7428801209818112,2018-10,PeriodicRetraining,129657,5558,55.2062,,,,,,,,,,,,,,,,,,,,
0.9058330257697498,0.8489702517162472,0.0178,0.0698,0.9454329519450801,0.8009847721582004,2018-11,PeriodicRetraining,132991,5437,56.349,,,,,,,,,,,,,,,,,,,,
0.8046942291128338,0.47368421052631576,0.002352941176470588,0.19647058823529412,0.9356037151702786,0.7643910865663258,2018-12,PeriodicRetraining,136254,907,56.2787,,,,,,,,,,,,,,,,,,,,
0.7350407851336704,0.37026239067055394,0.009490940465918895,0.15415588150704632,0.9210580818053833,0.713967937985939,2016-01,FullLabelUpdate,3820,3820,1.6097,,,,,,,,,,,,,,,,,,,,
0.9044676583069664,0.7610062893081762,0.009345794392523364,0.039151300833543824,0.959091696175103,0.8934866269782816,2016-02,FullLabelUpdate,4436,4436,1.8972,,,,,,,,,,,,,,,,,,,,
0.9210895072360223,0.8755905511811024,0.018044337515036948,0.03626052586355044,0.9602400769675229,0.8932427746589323,2016-03,FullLabelUpdate,6454,6454,2.8671,,,,,,,,,,,,,,,,,,,,
0.9205723479328376,0.8529411764705882,0.013659915214319359,0.0411367561626629,0.9682035738878165,0.8913146457173103,2016-04,FullLabelUpdate,6981,6981,3.1984,,,,,,,,,,,,,,,,,,,,
0.8864292020971515,0.6703539823008849,0.0024691358024691358,0.07876543209876544,0.9575950508030153,0.8932111166815052,2016-05,FullLabelUpdate,4502,4502,2.1923,,,,,,,,,,,,,,,,,,,,
0.847628327166924,0.9712230215827338,0.06768792304951905,0.03210201098239623,0.9725391044485395,0.844599854737875,2016-06,FullLabelUpdate,3085,3085,1.5306,,,,,,,,,,,,,,,,,,,,
0.9053929121725732,0.7642045454545454,0.009256198347107438,0.031074380165289257,0.9737894440270474,0.893591444057396,2016-07,FullLabelUpdate,3377,3377,1.7173,,,,,,,,,,,,,,,,,,,,
0.8723384878313553,0.8812056737588653,0.045463854187999184,0.06409993856235921,0.953419411389638,0.842867484363456,2016-08,FullLabelUpdate,5447,5447,2.7028,,,,,,,,,,,,,,,,,,,,
0.8926475317575173,0.7837837837837838,0.01741654571843251,0.10377358490566038,0.9536392342996116,0.8371349171417212,2016-09,FullLabelUpdate,1526,1526,0.8375,,,,,,,,,,,,,,,,,,,,
0.8784177336493378,0.6666666666666666,0.005277044854881266,0.05804749340369393,0.9747630215967946,0.8682891584232869,2016-10,FullLabelUpdate,839,839,0.4642,,,,,,,,,,,,,,,,,,,,
0.8384951881014873,0.6956521739130435,0.031578947368421054,0.1736842105263158,0.9264302059496567,0.7594479523589943,2016-11,FullLabelUpdate,213,213,0.1249,,,,,,,,,,,,,,,,,,,,
0.5862884160756501,0.125,0.0,0.9104477611940298,0.7304104477611941,0.45362484095384936,2016-12,FullLabelUpdate,75,75,0.0472,,,,,,,,,,,,,,,,,,,,
0.8098189180991728,0.6016666666666667,0.0276,0.1332,0.9159444999999999,0.6914947917419259,2017-01,FullLabelUpdate,5600,5600,2.3456,,,,,,,,,,,,,,,,,,,,
0.9303234555569996,0.7933333333333333,0.0026,0.0146,0.9730795000000001,0.9359545181609177,2017-02,FullLabelUpdate,5600,5600,2.6883,,,,,,,,,,,,,,,,,,,,
0.9382517665884504,0.8183333333333334,0.0028,0.075,0.9465373333333333,0.8994017556229347,2017-03,FullLabelUpdate,5600,5600,2.27,,,,,,,,,,,,,,,,,,,,
0.8430730860232658,0.925,0.0736,0.0224,0.972902,0.8925836535503282,2017-04,FullLabelUpdate,5600,5600,2.3128,,,,,,,,,,,,,,,,,,,,
0.7748725287787788,0.8916666666666667,0.1186,0.1632,0.943368,0.8375563239205466,2017-05,FullLabelUpdate,5600,5600,2.1259,,,,,,,,,,,,,,,,,,,,
0.9290216821861321,0.82,0.0072,0.0762,0.9663121666666666,0.8917989656154356,2017-06,FullLabelUpdate,5600,5600,2.1458,,,,,,,,,,,,,,,,,,,,
0.9507366906005383,0.8866666666666667,0.007,0.007,0.9829525,0.9447928393904724,2017-07,FullLabelUpdate,5600,5600,2.2454,,,,,,,,,,,,,,,,,,,,
0.9609872933439496,0.91,0.0056,0.005,0.9842934999999999,0.9509888238916935,2017-08,FullLabelUpdate,5600,5600,2.1974,,,,,,,,,,,,,,,,,,,,
0.9469022219236933,0.9533333333333334,0.0182,0.0122,0.9824156666666666,0.9101323248825288,2017-09,FullLabelUpdate,5600,5600,2.3744,,,,,,,,,,,,,,,,,,,,
0.9521467685117366,0.8683333333333333,0.0038,0.006,0.9806011666666666,0.9479947796952796,2017-10,FullLabelUpdate,5600,5600,2.7625,,,,,,,,,,,,,,,,,,,,
0.9531961558164049,0.8716666666666667,0.0038,0.0052,0.9831195,0.9585816526252375,2017-11,FullLabelUpdate,5600,5600,2.5832,,,,,,,,,,,,,,,,,,,,
0.9398251045781449,0.8533333333333334,0.0072,0.0174,0.9838278333333332,0.9092510179908805,2017-12,FullLabelUpdate,5600,5600,2.287,,,,,,,,,,,,,,,,,,,,
0.9237244036403023,0.9416666666666667,0.0282,0.0216,0.9689601666666666,0.8921944921191328,2018-01,FullLabelUpdate,5600,5600,2.3576,,,,,,,,,,,,,,,,,,,,
0.9129445211881803,0.8416666666666667,0.0182,0.0216,0.9747828333333334,0.8510074321284232,2018-02,FullLabelUpdate,5600,5600,2.3053,,,,,,,,,,,,,,,,,,,,
0.7220755257213756,0.8816666666666667,0.1652,0.1664,0.8472696666666666,0.3807525114309855,2018-03,FullLabelUpdate,5600,5600,2.5316,,,,,,,,,,,,,,,,,,,,
0.9011339800083198,0.735,0.0066,0.0444,0.9673236666666667,0.8844219820836049,2018-04,FullLabelUpdate,5600,5600,2.463,,,,,,,,,,,,,,,,,,,,
0.9537915047095955,0.9066666666666666,0.0084,0.0072,0.9745343333333334,0.9182606096371058,2018-05,FullLabelUpdate,5600,5600,2.3014,,,,,,,,,,,,,,,,,,,,
0.9393727465797402,0.9483333333333334,0.0212,0.0114,0.9803445000000001,0.9244616516758537,2018-06,FullLabelUpdate,5600,5600,2.3827,,,,,,,,,,,,,,,,,,,,
0.9490569929808306,0.9266666666666666,0.0134,0.0118,0.9720898333333334,0.9242547554774873,2018-07,FullLabelUpdate,5600,5600,2.9452,,,,,,,,,,,,,,,,,,,,
0.9390551465752115,0.95,0.0216,0.0144,0.9742718333333333,0.9242876012154208,2018-08,FullLabelUpdate,5600,5600,2.6676,,,,,,,,,,,,,,,,,,,,
0.9459250252563016,0.86,0.0054,0.0078,0.9731839999999999,0.9283750623460668,2018-09,FullLabelUpdate,5600,5600,2.8211,,,,,,,,,,,,,,,,,,,,
0.88755113151467,0.6863799283154122,0.0046,0.3626,0.92766541218638,0.8391822051270508,2018-10,FullLabelUpdate,5558,5558,2.722,,,,,,,,,,,,,,,,,,,,
0.8588139157615398,0.8993135011441648,0.045,0.0454,0.9708205949656752,0.8179856762856991,2018-11,FullLabelUpdate,5437,5437,2.7152,,,,,,,,,,,,,,,,,,,,
0.8919214902997736,0.7192982456140351,0.0058823529411764705,0.03176470588235294,0.956078431372549,0.8123775892393221,2018-12,FullLabelUpdate,907,907,0.6689,,,,,,,,,,,,,,,,,,,,
0.7350407851336704,0.37026239067055394,0.009490940465918895,0.15415588150704632,0.9210580818053833,0.713967937985939,2016-01,RandomSelectiveUpdate,1146,3820,1.6267,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,1.386864,0.740253,-0.646611,0.08726003490401396
0.8861342848520806,0.7924528301886793,0.02374336953776206,0.2028289972215206,0.9349768565956187,0.8121336393592722,2016-02,RandomSelectiveUpdate,1330,4436,1.9239,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,1.065175,0.630762,-0.434413,0.1037593984962406
0.9160361873255521,0.7921259842519685,0.008420690840350575,0.03694792919745661,0.9574612354586455,0.8946952453206014,2016-03,RandomSelectiveUpdate,1936,6454,2.9103,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.591952,0.446771,-0.145181,0.10175619834710743
0.907890833860115,0.7565359477124183,0.006280420788192809,0.09499136442141623,0.9596994787866473,0.8709751434965848,2016-04,RandomSelectiveUpdate,2094,6981,3.1847,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.658565,0.399714,-0.258851,0.08022922636103152
0.9116415417856893,0.7632743362831859,0.006172839506172839,0.07160493827160494,0.9640516770457773,0.8973027217580937,2016-05,RandomSelectiveUpdate,1350,4502,2.2238,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.65343,0.427772,-0.225658,0.08962962962962963
0.9135854341736694,0.8489208633093526,0.016387602422515142,0.026718916993231208,0.9740948246034451,0.876763423096298,2016-06,RandomSelectiveUpdate,925,3085,1.5404,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.687076,0.559293,-0.127783,0.0918918918918919
0.9113463749355011,0.8778409090909091,0.024132231404958678,0.026115702479338844,0.9792660593538691,0.879528783389797,2016-07,RandomSelectiveUpdate,1013,3377,1.7651,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.783693,0.607746,-0.175947,0.1016781836130306
0.9023864702026543,0.8085106382978723,0.017612123694450133,0.0727012082736023,0.9493616948655272,0.8513120228457624,2016-08,RandomSelectiveUpdate,1634,5447,2.7248,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.829888,0.670068,-0.15982,0.10342717258261934
0.8912338033472522,0.722972972972973,0.008708272859216255,0.1995645863570392,0.9434526144431805,0.8355121153352028,2016-09,RandomSelectiveUpdate,457,1526,0.8779,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.851667,0.726198,-0.125469,0.087527352297593
0.8519320081738807,0.6296296296296297,0.010554089709762533,0.08311345646437995,0.970365484217727,0.837875392886334,2016-10,RandomSelectiveUpdate,251,839,0.4633,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.969944,0.848502,-0.121442,0.10756972111553785
0.8679315476190477,0.6956521739130435,0.015789473684210527,0.6105263157894737,0.8874141876430207,0.788213816716045,2016-11,RandomSelectiveUpdate,63,213,0.1269,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,1.020717,0.913496,-0.107221,0.07936507936507936
0.6785714285714286,0.25,0.0,0.8656716417910447,0.7257462686567164,0.47665396546098193,2016-12,RandomSelectiveUpdate,22,75,0.0523,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,2.109254,11.226675,9.11742,0.13636363636363635
0.5222933095273521,0.9716666666666667,0.4524,0.404,0.7851984999999999,0.4391032644372643,2017-01,RandomSelectiveUpdate,1680,5600,2.3264,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,9.156077,1.066946,-8.089131,0.09642857142857143
0.8677968370671006,0.9516666666666667,0.0622,0.054,0.9738448333333334,0.8471195239234407,2017-02,RandomSelectiveUpdate,1680,5600,2.6776,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,1.160451,0.388416,-0.772035,0.1125
0.8975863129514193,0.8633333333333333,0.0296,0.0832,0.9428676666666667,0.8271305141989757,2017-03,RandomSelectiveUpdate,1680,5600,2.3613,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.885324,0.594604,-0.29072,0.10238095238095238
0.9274517424536857,0.9,0.02,0.019,0.9648038333333333,0.8961369564807498,2017-04,RandomSelectiveUpdate,1680,5600,2.4091,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.610608,0.445837,-0.164772,0.11607142857142858
0.9161229916532392,0.8516666666666667,0.0182,0.068,0.9537776666666666,0.8862742604024153,2017-05,RandomSelectiveUpdate,1680,5600,2.1851,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.668145,0.55747,-0.110675,0.10773809523809524
0.8759891537626125,0.675,0.008,0.3574,0.9064101666666668,0.7787375715252498,2017-06,RandomSelectiveUpdate,1680,5600,2.1618,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,1.029726,0.377244,-0.652482,0.10654761904761904
0.9530576880777257,0.91,0.0092,0.008,0.981417,0.9468761644136725,2017-07,RandomSelectiveUpdate,1680,5600,2.3247,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.348964,0.317174,-0.03179,0.10535714285714286
0.945480136410924,0.86,0.0056,0.007,0.9795893333333334,0.9336187823074161,2017-08,RandomSelectiveUpdate,1680,5600,2.2726,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.425067,0.428695,0.003628,0.10238095238095238
0.9101432573211851,0.7766666666666666,0.0092,0.0156,0.9805748333333333,0.8997565207859168,2017-09,RandomSelectiveUpdate,1680,5600,2.3669,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.581768,0.400808,-0.18096,0.10595238095238095
0.9512407873979598,0.8583333333333333,0.0028,0.005,0.9751216666666667,0.9397438459243058,2017-10,RandomSelectiveUpdate,1680,5600,2.389,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.352597,0.310537,-0.04206,0.10297619047619047
0.9353151927938714,0.88,0.0132,0.0194,0.9829873333333333,0.9206013895707057,2017-11,RandomSelectiveUpdate,1680,5600,2.4759,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.484806,0.25065,-0.234155,0.10595238095238095
0.9453337635155816,0.91,0.0128,0.0092,0.9667255,0.9215198266537541,2017-12,RandomSelectiveUpdate,1680,5600,2.3889,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.411783,0.268629,-0.143154,0.10654761904761904
0.908128190409146,0.9066666666666666,0.031,0.0306,0.9643788333333333,0.8260673150711633,2018-01,RandomSelectiveUpdate,1680,5600,2.4508,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.809079,0.509788,-0.299291,0.10833333333333334
0.9133826872865034,0.9116666666666666,0.029,0.0238,0.9685415,0.8723222531664326,2018-02,RandomSelectiveUpdate,1680,5600,2.3372,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.704082,0.543388,-0.160694,0.10773809523809524
0.7042431249984451,0.8066666666666666,0.1636,0.1722,0.8550278333333333,0.454845914313681,2018-03,RandomSelectiveUpdate,1680,5600,2.5848,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,4.373033,3.928925,-0.444108,0.10416666666666667
0.8172283643408264,0.9433333333333334,0.0958,0.0548,0.9568906666666667,0.7834196241678274,2018-04,RandomSelectiveUpdate,1680,5600,2.4875,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,1.920995,0.572714,-1.348281,0.0994047619047619
